,product_line,RFM_Score ,prod_line_encoded
11298,Road,0.7,1
11299,Touring,0.7,3
11300,Standard,0.7,2
11301,Standard,0.5,2
11302,Standard,0.9,2
11303,Standard,0.2,2
11304,Standard,0.6,2
11305,Touring,0.1,3
11306,Standard,0.4,2
11307,Standard,0.7,2
11308,Standard,0.2,2
11309,Standard,0.5,2
11310,Mountain,0.2,0
11311,Standard,0.7,2
11312,Standard,0.6,2
11313,Standard,0.5,2
11314,Standard,0.8,2
11315,Standard,0.4,2
11316,Road,0.0,1
11317,Standard,0.3,2
11318,Touring,0.5,3
11319,Standard,0.1,2
11320,Standard,0.6,2
11321,Standard,0.6,2
11322,Standard,0.8,2
11323,Standard,1.0,2
11324,Standard,0.8,2
11325,Standard,0.3,2
11326,Standard,0.3,2
11327,Standard,0.5,2
11328,Standard,0.8,2
11329,Standard,0.6,2
11330,Road,0.4,1
11331,Standard,0.4,2
11332,Standard,0.6,2
11333,Road,0.3,1
11334,Road,0.9,1
11335,Standard,0.7,2
11336,Standard,0.2,2
11337,Road,0.1,1
11338,Touring,0.7,3
11339,Standard,0.3,2
11340,Standard,0.6,2
11341,Standard,0.7,2
11342,Standard,0.4,2
11343,Standard,0.3,2
11344,Standard,0.3,2
11345,Standard,0.1,2
11346,Road,0.7,1
11347,Standard,0.4,2
11348,Standard,0.1,2
11349,Standard,0.7,2
11350,Standard,0.9,2
11351,Standard,0.3,2
11352,Standard,0.7,2
11353,Mountain,0.7,0
11354,Touring,0.6,3
11355,Standard,0.7,2
11356,Road,0.4,1
11357,Road,0.6,1
11358,Standard,0.7,2
11359,Standard,0.5,2
11360,Road,0.6,1
11361,Standard,0.7,2
11362,Standard,0.5,2
11363,Standard,0.4,2
11364,Standard,0.6,2
11365,Standard,0.6,2
11366,Standard,1.0,2
11367,Standard,0.3,2
11368,Standard,0.0,2
11369,Standard,0.4,2
11370,Standard,0.5,2
11371,Standard,0.1,2
11372,Standard,0.4,2
11373,Road,0.3,1
11374,Standard,0.3,2
11375,Standard,0.5,2
11376,Standard,0.5,2
11377,Standard,0.1,2
11378,Road,0.8,1
11379,Road,0.6,1
11380,Standard,0.9,2
11381,Standard,0.7,2
11382,Mountain,0.5,0
11383,Standard,0.3,2
11384,Standard,0.5,2
11385,Road,0.6,1
11386,Standard,0.3,2
11387,Standard,0.9,2
11388,Mountain,0.4,0
11389,Standard,0.8,2
11390,Road,0.7,1
11391,Standard,0.5,2
11392,Road,0.8,1
11393,Standard,0.5,2
11394,Road,0.6,1
11395,Standard,0.3,2
11396,Standard,0.7,2
11397,Road,0.7,1
11398,Road,0.8,1
11399,Road,0.6,1
11400,Standard,0.9,2
11401,Standard,0.7,2
11402,Standard,0.8,2
11403,Standard,0.5,2
11404,Standard,0.8,2
11405,Road,0.3,1
11406,Standard,0.8,2
11407,Touring,0.5,3
11408,Standard,0.8,2
11409,Standard,0.7,2
11410,Standard,0.6,2
11411,Standard,0.2,2
11412,Standard,1.0,2
11413,Road,0.8,1
11414,Standard,0.5,2
11415,Touring,0.6,3
11416,Road,0.4,1
11417,Standard,0.1,2
11418,Mountain,0.3,0
11419,Road,0.6,1
11420,Standard,0.7,2
11421,Standard,0.3,2
11422,Standard,0.8,2
11423,Standard,0.6,2
11424,Road,1.0,1
11425,Standard,0.8,2
11426,Standard,0.6,2
11427,Standard,0.6,2
11428,Road,0.6,1
11429,Road,0.2,1
11430,Road,0.8,1
11431,Touring,0.8,3
11432,Standard,1.0,2
11433,Standard,0.6,2
11434,Road,0.7,1
11435,Road,0.3,1
11436,Road,0.6,1
11437,Touring,0.9,3
11438,Mountain,0.3,0
11439,Road,0.6,1
11440,Road,0.7,1
11441,Standard,0.8,2
11442,Road,0.5,1
11443,Standard,0.5,2
11444,Standard,0.7,2
11445,Standard,1.0,2
11446,Standard,1.0,2
11447,Standard,0.1,2
11448,Standard,0.5,2
11449,Touring,0.6,3
11450,Standard,0.7,2
11451,Standard,0.8,2
11452,Standard,0.8,2
11453,Road,0.7,1
11454,Road,0.4,1
11455,Standard,0.1,2
11456,Standard,0.8,2
11457,Touring,0.4,3
11458,Standard,0.7,2
11459,Standard,0.5,2
11460,Standard,0.4,2
11461,Standard,0.6,2
11462,Standard,0.6,2
11463,Road,0.5,1
11464,Standard,1.0,2
11465,Road,0.7,1
11466,Road,0.3,1
11467,Standard,0.9,2
11468,Touring,0.6,3
11469,Road,0.5,1
11470,Standard,0.4,2
11471,Mountain,0.7,0
11472,Standard,0.5,2
11473,Standard,0.3,2
11474,Standard,0.7,2
11475,Road,0.4,1
11476,Road,0.1,1
11477,Road,0.4,1
11478,Standard,0.2,2
11479,Standard,0.7,2
11480,Standard,0.1,2
11481,Road,0.3,1
11482,Standard,0.1,2
11483,Standard,0.8,2
11484,Road,0.0,1
11485,Standard,0.5,2
11486,Standard,0.9,2
11487,Standard,0.6,2
11488,Touring,0.8,3
11489,Standard,0.6,2
11490,Touring,0.3,3
11491,Road,0.5,1
11492,Standard,0.6,2
11493,Road,0.9,1
11494,Road,0.8,1
11495,Standard,0.4,2
11496,Standard,0.5,2
11497,Touring,0.8,3
11498,Standard,0.7,2
11499,Standard,0.4,2
11500,Standard,0.7,2
11501,Road,0.6,1
11502,Standard,0.4,2
11503,Standard,0.5,2
11504,Standard,0.2,2
11505,Standard,0.5,2
11506,Standard,0.4,2
11507,Standard,0.4,2
11508,Standard,0.7,2
11509,Standard,0.9,2
11510,Road,0.9,1
11511,Road,0.4,1
11512,Standard,0.9,2
11513,Standard,0.9,2
11514,Standard,0.4,2
11515,Touring,0.4,3
11516,Road,0.0,1
11517,Road,0.9,1
11518,Standard,0.7,2
11519,Standard,0.6,2
11520,Standard,0.8,2
11521,Standard,0.9,2
11522,Standard,0.1,2
11523,Road,0.7,1
11524,Road,0.7,1
11525,Standard,0.9,2
11526,Standard,0.0,2
11527,Standard,0.5,2
11528,Standard,0.4,2
11529,Standard,0.8,2
11530,Standard,0.9,2
11531,Standard,0.7,2
11532,Standard,0.4,2
11533,Road,0.6,1
11534,Standard,0.6,2
11535,Standard,0.4,2
11536,Standard,0.7,2
11537,Standard,0.3,2
11538,Road,0.9,1
11539,Standard,0.8,2
11540,Standard,0.3,2
11541,Road,0.9,1
11542,Standard,0.6,2
11543,Touring,0.9,3
11544,Standard,0.7,2
11545,Road,0.9,1
11546,Mountain,0.3,0
11547,Road,0.6,1
11548,Standard,1.0,2
11549,Standard,0.8,2
11550,Road,0.5,1
11551,Standard,0.6,2
11552,Standard,0.5,2
11553,Mountain,0.3,0
11554,Standard,0.1,2
11555,Standard,0.7,2
11556,Standard,0.4,2
11557,Standard,0.7,2
11558,Standard,0.6,2
11559,Touring,0.3,3
11560,Standard,0.7,2
11561,Touring,0.4,3
11562,Mountain,0.9,0
11563,Standard,0.5,2
11564,Road,0.2,1
11565,Road,0.8,1
11566,Standard,0.5,2
11567,Standard,0.5,2
11568,Standard,0.1,2
11569,Standard,0.7,2
11570,Standard,0.7,2
11571,Standard,0.6,2
11572,Standard,0.6,2
11573,Standard,0.7,2
11574,Standard,0.6,2
11575,Standard,0.4,2
11576,Mountain,0.3,0
11577,Standard,0.7,2
11578,Standard,0.7,2
11579,Standard,0.5,2
11580,Road,0.8,1
11581,Standard,0.7,2
11582,Standard,0.4,2
11583,Standard,0.3,2
11584,Standard,0.6,2
11585,Standard,0.6,2
11586,Standard,0.5,2
11587,Road,0.8,1
11588,Standard,0.8,2
11589,Standard,0.7,2
11590,Standard,0.7,2
11591,Standard,0.9,2
11592,Road,0.8,1
11593,Road,0.7,1
11594,Road,0.6,1
11595,Standard,0.8,2
11596,Standard,0.7,2
11597,Mountain,0.7,0
11598,Standard,0.7,2
11599,Standard,0.9,2
11600,Standard,0.9,2
11601,Road,0.9,1
11602,Standard,0.3,2
11603,Standard,0.7,2
11604,Standard,0.3,2
11605,Standard,0.0,2
11606,Road,0.5,1
11607,Touring,0.1,3
11608,Standard,0.7,2
11609,Standard,0.4,2
11610,Standard,0.9,2
11611,Standard,0.8,2
11612,Standard,0.9,2
11613,Standard,0.6,2
11614,Road,0.7,1
11615,Road,0.1,1
11616,Standard,0.3,2
11617,Road,1.0,1
11618,Standard,0.7,2
11619,Mountain,0.7,0
11620,Standard,0.6,2
11621,Road,0.6,1
11622,Standard,1.0,2
11623,Road,0.1,1
11624,Road,0.6,1
11625,Standard,0.5,2
11626,Standard,0.5,2
11627,Standard,0.6,2
11628,Standard,0.9,2
11629,Standard,0.7,2
11630,Standard,0.7,2
11631,Road,1.0,1
11632,Standard,0.3,2
11633,Road,0.5,1
11634,Standard,0.6,2
11635,Road,0.7,1
11636,Road,0.3,1
11637,Standard,0.7,2
11638,Standard,0.4,2
11639,Standard,0.5,2
11640,Standard,0.1,2
11641,Standard,0.8,2
11642,Standard,0.7,2
11643,Road,0.7,1
11644,Road,0.7,1
11645,Standard,0.8,2
11646,Touring,0.2,3
11647,Road,0.8,1
11648,Touring,0.6,3
11649,Standard,0.9,2
11650,Standard,0.7,2
11651,Standard,1.0,2
11652,Standard,0.6,2
11653,Standard,0.9,2
11654,Standard,0.6,2
11655,Standard,0.1,2
11656,Standard,0.7,2
11657,Standard,0.7,2
11658,Standard,0.7,2
11659,Road,0.9,1
11660,Standard,0.4,2
11661,Standard,0.6,2
11662,Touring,0.8,3
11663,Standard,0.4,2
11664,Road,0.6,1
11665,Standard,0.7,2
11666,Standard,0.7,2
11667,Standard,0.6,2
11668,Standard,0.7,2
11669,Touring,0.8,3
11670,Road,0.4,1
11671,Standard,0.4,2
11672,Road,0.5,1
11673,Standard,0.4,2
11674,Standard,1.0,2
11675,Standard,0.1,2
11676,Standard,0.6,2
11677,Standard,0.8,2
11678,Touring,0.6,3
11679,Standard,0.7,2
11680,Standard,0.4,2
11681,Standard,0.6,2
11682,Standard,0.4,2
11683,Standard,0.5,2
11684,Road,0.7,1
11685,Standard,0.6,2
11686,Standard,0.4,2
11687,Touring,0.7,3
11688,Standard,0.4,2
11689,Standard,0.8,2
11690,Road,0.6,1
11691,Standard,0.4,2
11692,Standard,0.8,2
11693,Standard,1.0,2
11694,Standard,0.4,2
11695,Standard,0.4,2
11696,Standard,0.1,2
11697,Road,0.5,1
11698,Road,0.6,1
11699,Standard,0.7,2
11700,Touring,0.5,3
11701,Standard,1.0,2
11702,Road,0.5,1
11703,Standard,0.4,2
11704,Standard,0.0,2
11705,Standard,0.1,2
11706,Standard,0.5,2
11707,Standard,0.4,2
11708,Standard,1.0,2
11709,Standard,0.8,2
11710,Standard,0.7,2
11711,Road,0.6,1
11712,Standard,0.8,2
11713,Standard,0.4,2
11714,Standard,0.5,2
11715,Standard,0.6,2
11716,Mountain,0.5,0
11717,Standard,0.5,2
11718,Road,0.8,1
11719,Road,0.3,1
11720,Standard,0.1,2
11721,Standard,0.6,2
11722,Road,0.6,1
11723,Standard,0.7,2
11724,Standard,0.6,2
11725,Standard,0.2,2
11726,Standard,0.6,2
11727,Standard,0.6,2
11728,Standard,0.4,2
11729,Standard,0.7,2
11730,Standard,0.7,2
11731,Standard,0.5,2
11732,Standard,0.9,2
11733,Standard,0.6,2
11734,Road,0.1,1
11735,Road,0.6,1
11736,Road,0.2,1
11737,Road,0.2,1
11738,Touring,0.1,3
11739,Standard,0.6,2
11740,Standard,0.3,2
11741,Standard,0.4,2
11742,Road,0.7,1
11743,Standard,0.4,2
11744,Standard,1.0,2
11745,Standard,0.3,2
11746,Standard,0.5,2
11747,Road,0.5,1
11748,Standard,0.4,2
11749,Standard,0.6,2
11750,Standard,0.3,2
11751,Road,0.0,1
11752,Road,0.3,1
11753,Road,0.9,1
11754,Standard,0.2,2
11755,Road,0.8,1
11756,Standard,0.6,2
11757,Standard,0.3,2
11758,Standard,0.6,2
11759,Standard,0.3,2
11760,Road,0.7,1
11761,Standard,0.7,2
11762,Road,0.6,1
11763,Standard,0.4,2
11764,Standard,0.7,2
11765,Standard,0.3,2
11766,Standard,0.4,2
11767,Road,0.7,1
11768,Standard,0.7,2
11769,Standard,0.6,2
11770,Standard,0.3,2
11771,Standard,0.5,2
11772,Standard,0.4,2
11773,Road,0.4,1
11774,Road,0.5,1
11775,Standard,0.4,2
11776,Standard,0.0,2
11777,Standard,0.7,2
11778,Standard,0.6,2
11779,Standard,0.4,2
11780,Standard,0.4,2
11781,Standard,0.5,2
11782,Standard,0.8,2
11783,Road,0.7,1
11784,Standard,0.7,2
11785,Road,0.7,1
11786,Road,1.0,1
11787,Standard,0.2,2
11788,Touring,0.3,3
11789,Road,0.6,1
11790,Standard,0.6,2
11791,Standard,0.4,2
11792,Road,0.6,1
11793,Standard,0.6,2
11794,Standard,0.6,2
11795,Standard,0.7,2
11796,Standard,0.7,2
11797,Standard,0.9,2
11798,Road,0.2,1
11799,Road,0.2,1
11800,Standard,0.3,2
11801,Standard,0.9,2
11802,Standard,0.5,2
11803,Standard,0.5,2
11804,Standard,1.0,2
11805,Standard,0.7,2
11806,Standard,0.9,2
11807,Standard,0.7,2
11808,Standard,0.0,2
11809,Standard,0.4,2
11810,Standard,0.3,2
11811,Standard,0.1,2
11812,Standard,0.8,2
11813,Road,0.7,1
11814,Standard,0.5,2
11815,Standard,0.4,2
11816,Road,0.4,1
11817,Standard,0.5,2
11818,Standard,0.4,2
11819,Road,0.2,1
11820,Standard,0.8,2
11821,Touring,1.0,3
11822,Standard,0.3,2
11823,Standard,0.2,2
11824,Standard,1.0,2
11825,Standard,0.2,2
11826,Standard,0.7,2
11827,Standard,0.6,2
11828,Touring,0.6,3
11829,Standard,0.4,2
11830,Standard,0.3,2
11831,Standard,0.7,2
11832,Standard,0.1,2
11833,Standard,0.6,2
11834,Standard,0.1,2
11835,Standard,0.9,2
11836,Standard,0.7,2
11837,Standard,0.5,2
11838,Touring,0.8,3
11839,Standard,0.3,2
11840,Touring,0.5,3
11841,Standard,0.7,2
11842,Road,0.4,1
11843,Standard,0.4,2
11844,Standard,0.4,2
11845,Standard,0.7,2
11846,Standard,0.9,2
11847,Standard,0.6,2
11848,Standard,0.6,2
11849,Standard,0.3,2
11850,Standard,0.6,2
11851,Road,0.7,1
11852,Touring,0.4,3
11853,Road,0.3,1
11854,Standard,0.6,2
11855,Standard,0.8,2
11856,Standard,0.9,2
11857,Road,0.8,1
11858,Standard,0.7,2
11859,Standard,0.8,2
11860,Standard,0.9,2
11861,Standard,0.4,2
11862,Standard,0.7,2
11863,Road,0.3,1
11864,Standard,0.4,2
11865,Mountain,0.8,0
11866,Standard,0.0,2
11867,Standard,0.5,2
11868,Standard,0.1,2
11869,Standard,0.3,2
11870,Standard,0.7,2
11871,Standard,0.9,2
11872,Standard,0.7,2
11873,Standard,0.2,2
11874,Standard,0.7,2
11875,Road,0.3,1
11876,Standard,0.7,2
11877,Standard,0.7,2
11878,Standard,0.9,2
11879,Touring,0.4,3
11880,Standard,0.4,2
11881,Standard,0.9,2
11882,Standard,0.6,2
11883,Touring,0.8,3
11884,Standard,0.6,2
11885,Road,0.7,1
11886,Standard,0.7,2
11887,Touring,0.0,3
11888,Road,0.3,1
11889,Standard,0.9,2
11890,Standard,0.6,2
11891,Standard,0.5,2
11892,Standard,0.7,2
11893,Standard,0.2,2
11894,Standard,0.6,2
11895,Standard,0.6,2
11896,Standard,0.2,2
11897,Standard,0.3,2
11898,Road,0.8,1
11899,Standard,0.5,2
11900,Standard,0.5,2
11901,Mountain,0.1,0
11902,Standard,0.1,2
11903,Standard,0.5,2
11904,Standard,0.1,2
11905,Standard,0.9,2
11906,Standard,0.7,2
11907,Standard,0.8,2
11908,Road,0.6,1
11909,Standard,0.5,2
11910,Standard,0.7,2
11911,Standard,0.6,2
11912,Standard,0.7,2
11913,Standard,0.3,2
11914,Road,0.4,1
11915,Standard,0.4,2
11916,Standard,0.5,2
11917,Road,0.4,1
11918,Standard,0.5,2
11919,Standard,0.7,2
11920,Standard,0.3,2
11921,Standard,0.5,2
11922,Standard,0.3,2
11923,Standard,0.2,2
11924,Standard,0.1,2
11925,Road,0.7,1
11926,Road,0.7,1
11927,Standard,0.6,2
11928,Standard,0.6,2
11929,Road,0.7,1
11930,Standard,0.3,2
11931,Road,0.2,1
11932,Standard,0.5,2
11933,Standard,0.9,2
11934,Standard,0.4,2
11935,Standard,0.0,2
11936,Standard,0.7,2
11937,Standard,0.6,2
11938,Standard,0.5,2
11939,Standard,0.6,2
11940,Standard,0.9,2
11941,Standard,0.4,2
11942,Standard,0.6,2
11943,Standard,0.7,2
11944,Standard,0.7,2
11945,Standard,0.4,2
11946,Standard,0.4,2
11947,Touring,0.8,3
11948,Standard,0.3,2
11949,Road,0.4,1
11950,Standard,0.4,2
11951,Road,0.5,1
11952,Standard,0.6,2
11953,Road,0.9,1
11954,Standard,0.6,2
11955,Standard,0.5,2
11956,Standard,0.6,2
11957,Road,0.5,1
11958,Road,0.7,1
11959,Road,0.5,1
11960,Road,0.6,1
11961,Road,1.0,1
11962,Road,0.9,1
11963,Touring,0.9,3
11964,Standard,0.8,2
11965,Standard,0.4,2
11966,Standard,0.7,2
11967,Standard,0.5,2
11968,Standard,0.7,2
11969,Standard,0.7,2
11970,Standard,0.9,2
11971,Standard,0.7,2
11972,Touring,0.4,3
11973,Standard,0.3,2
11974,Standard,0.7,2
11975,Standard,0.8,2
11976,Standard,0.4,2
11977,Touring,0.6,3
11978,Standard,0.5,2
11979,Standard,0.4,2
11980,Standard,0.6,2
11981,Standard,0.4,2
11982,Standard,0.7,2
11983,Standard,0.5,2
11984,Standard,0.9,2
11985,Touring,0.6,3
11986,Standard,0.6,2
11987,Standard,0.9,2
11988,Standard,0.9,2
11989,Road,0.3,1
11990,Standard,0.8,2
11991,Standard,0.9,2
11992,Standard,0.4,2
11993,Standard,0.3,2
11994,Touring,0.9,3
11995,Standard,0.1,2
11996,Standard,0.7,2
11997,Standard,0.6,2
11998,Standard,0.3,2
11999,Standard,0.4,2
12000,Road,0.7,1
12001,Standard,0.6,2
12002,Standard,0.8,2
12003,Standard,0.8,2
12004,Standard,0.4,2
12005,Road,0.5,1
12006,Standard,0.7,2
12007,Touring,0.9,3
12008,Road,0.3,1
12009,Standard,0.3,2
12010,Road,0.6,1
12011,Standard,0.0,2
12012,Standard,0.7,2
12013,Standard,0.7,2
12014,Standard,0.5,2
12015,Standard,1.0,2
12016,Standard,0.9,2
12017,Road,0.2,1
12018,Standard,0.5,2
12019,Standard,0.1,2
12020,Standard,1.0,2
12021,Standard,0.7,2
12022,Standard,0.8,2
12023,Road,0.6,1
12024,Standard,0.3,2
12025,Standard,0.3,2
12026,Road,0.1,1
12027,Road,0.3,1
12028,Standard,0.3,2
12029,Road,0.9,1
12030,Standard,0.6,2
12031,Standard,0.9,2
12032,Standard,0.9,2
12033,Standard,0.7,2
12034,Standard,0.9,2
12035,Standard,0.5,2
12036,Standard,0.6,2
12037,Standard,0.3,2
12038,Standard,0.8,2
12039,Standard,0.4,2
12040,Standard,0.6,2
12041,Standard,0.4,2
12042,Road,0.4,1
12043,Standard,0.8,2
12044,Standard,0.9,2
12045,Standard,0.5,2
12046,Touring,0.3,3
12047,Standard,0.1,2
12048,Standard,0.1,2
12049,Road,0.4,1
12050,Standard,0.7,2
12051,Road,0.8,1
12052,Standard,0.7,2
12053,Standard,0.2,2
12054,Road,0.3,1
12055,Standard,0.2,2
12056,Standard,0.7,2
12057,Standard,0.8,2
12058,Standard,0.2,2
12059,Standard,0.9,2
12060,Standard,0.4,2
12061,Standard,0.4,2
12062,Standard,0.9,2
12063,Standard,0.3,2
12064,Road,0.6,1
12065,Standard,0.3,2
12066,Standard,0.5,2
12067,Standard,0.9,2
12068,Standard,0.4,2
12069,Road,0.4,1
12070,Standard,0.9,2
12071,Standard,0.7,2
12072,Standard,0.9,2
12073,Standard,0.9,2
12074,Standard,0.4,2
12075,Standard,0.3,2
12076,Road,0.5,1
12077,Standard,0.8,2
12078,Standard,0.7,2
12079,Standard,0.6,2
12080,Road,0.5,1
12081,Road,0.7,1
12082,Standard,0.1,2
12083,Standard,0.6,2
12084,Standard,0.9,2
12085,Standard,0.7,2
12086,Touring,0.7,3
12087,Road,0.7,1
12088,Standard,0.7,2
12089,Standard,0.5,2
12090,Standard,1.0,2
12091,Road,1.0,1
12092,Road,0.5,1
12093,Standard,0.4,2
12094,Standard,1.0,2
12095,Standard,0.7,2
12096,Road,0.1,1
12097,Standard,0.8,2
12098,Standard,0.3,2
12099,Standard,0.0,2
12100,Standard,0.4,2
12101,Standard,0.3,2
12102,Standard,0.1,2
12103,Standard,0.9,2
12104,Standard,0.7,2
12105,Standard,0.4,2
12106,Mountain,0.8,0
12107,Standard,0.4,2
12108,Standard,0.9,2
12109,Road,0.6,1
12110,Standard,0.5,2
12111,Road,0.6,1
12112,Standard,0.5,2
12113,Standard,0.7,2
12114,Standard,0.6,2
12115,Standard,0.4,2
12116,Standard,0.7,2
12117,Touring,0.5,3
12118,Standard,0.8,2
12119,Standard,0.6,2
12120,Standard,0.7,2
12121,Standard,0.5,2
12122,Road,0.9,1
12123,Standard,0.7,2
12124,Standard,0.2,2
12125,Mountain,0.6,0
12126,Standard,0.6,2
12127,Standard,0.9,2
12128,Standard,0.6,2
12129,Standard,1.0,2
12130,Standard,0.9,2
12131,Road,0.7,1
12132,Standard,0.9,2
12133,Standard,0.8,2
12134,Standard,0.3,2
12135,Standard,0.7,2
12136,Standard,0.1,2
12137,Touring,0.6,3
12138,Mountain,0.5,0
12139,Standard,0.9,2
12140,Standard,0.4,2
12141,Standard,0.7,2
12142,Standard,0.3,2
12143,Mountain,0.8,0
12144,Standard,0.9,2
12145,Standard,1.0,2
12146,Standard,0.5,2
12147,Standard,0.3,2
12148,Standard,0.9,2
12149,Touring,0.4,3
12150,Standard,0.9,2
12151,Road,0.1,1
12152,Standard,1.0,2
12153,Touring,0.7,3
12154,Standard,0.8,2
12155,Standard,0.9,2
12156,Standard,0.5,2
12157,Standard,0.4,2
12158,Standard,0.5,2
12159,Standard,0.3,2
12160,Touring,0.3,3
12161,Standard,0.9,2
12162,Standard,0.2,2
12163,Road,0.4,1
12164,Standard,0.8,2
12165,Standard,0.1,2
12166,Standard,0.9,2
12167,Road,0.6,1
12168,Mountain,0.4,0
12169,Standard,0.1,2
12170,Standard,0.2,2
12171,Standard,0.1,2
12172,Road,0.9,1
12173,Standard,0.3,2
12174,Touring,0.6,3
12175,Standard,0.6,2
12176,Standard,0.6,2
12177,Standard,0.3,2
12178,Standard,0.7,2
12179,Standard,0.2,2
12180,Road,0.3,1
12181,Standard,0.6,2
12182,Standard,0.7,2
12183,Standard,0.4,2
12184,Standard,0.4,2
12185,Standard,0.2,2
12186,Standard,1.0,2
12187,Standard,0.8,2
12188,Standard,0.4,2
12189,Standard,0.9,2
12190,Standard,0.5,2
12191,Standard,0.3,2
12192,Standard,0.7,2
12193,Standard,0.4,2
12194,Standard,0.7,2
12195,Road,0.8,1
12196,Standard,0.4,2
12197,Road,0.5,1
12198,Standard,0.6,2
12199,Standard,0.5,2
12200,Standard,0.7,2
12201,Standard,0.8,2
12202,Standard,0.7,2
12203,Standard,0.4,2
12204,Standard,0.6,2
12205,Standard,0.3,2
12206,Standard,0.9,2
12207,Standard,1.0,2
12208,Standard,1.0,2
12209,Standard,0.4,2
12210,Standard,0.5,2
12211,Standard,0.3,2
12212,Standard,0.7,2
12213,Standard,0.6,2
12214,Touring,0.1,3
12215,Touring,0.2,3
12216,Standard,0.4,2
12217,Road,0.8,1
12218,Standard,0.7,2
12219,Road,0.6,1
12220,Standard,0.8,2
12221,Standard,0.8,2
12222,Standard,0.9,2
12223,Touring,0.6,3
12224,Standard,0.7,2
12225,Standard,0.8,2
12226,Standard,0.9,2
12227,Road,0.8,1
12228,Standard,0.7,2
12229,Standard,0.5,2
12230,Standard,0.6,2
12231,Standard,0.2,2
12232,Standard,0.6,2
12233,Mountain,0.8,0
12234,Road,0.7,1
12235,Standard,0.2,2
12236,Standard,0.6,2
12237,Road,0.8,1
12238,Road,0.1,1
12239,Standard,0.8,2
12240,Standard,0.4,2
12241,Standard,0.6,2
12242,Standard,0.2,2
12243,Road,0.7,1
12244,Standard,0.0,2
12245,Road,0.3,1
12246,Standard,0.6,2
12247,Touring,0.6,3
12248,Standard,0.1,2
12249,Standard,1.0,2
12250,Standard,0.0,2
12251,Standard,0.3,2
12252,Standard,0.6,2
12253,Standard,0.0,2
12254,Touring,1.0,3
12255,Road,0.9,1
12256,Road,0.3,1
12257,Standard,0.4,2
12258,Standard,0.3,2
12259,Standard,0.8,2
12260,Road,1.0,1
12261,Standard,0.8,2
12262,Road,0.7,1
12263,Standard,0.9,2
12264,Standard,0.7,2
12265,Standard,0.3,2
12266,Road,0.5,1
12267,Standard,0.6,2
12268,Standard,0.9,2
12269,Standard,0.5,2
12270,Standard,0.9,2
12271,Road,0.6,1
12272,Road,0.7,1
12273,Standard,0.4,2
12274,Standard,0.1,2
12275,Standard,0.4,2
12276,Standard,0.5,2
12277,Standard,0.4,2
12278,Standard,0.5,2
12279,Standard,0.7,2
12280,Standard,0.7,2
12281,Standard,0.1,2
12282,Standard,1.0,2
12283,Road,0.8,1
12284,Standard,1.0,2
12285,Road,0.4,1
12286,Standard,0.3,2
12287,Standard,0.9,2
12288,Road,0.8,1
12289,Standard,0.5,2
12290,Standard,0.1,2
12291,Standard,0.4,2
12292,Standard,0.7,2
12293,Standard,0.9,2
12294,Standard,0.4,2
12295,Standard,0.5,2
12296,Standard,0.3,2
12297,Standard,0.3,2
12298,Road,1.0,1
12299,Standard,0.5,2
12300,Standard,0.1,2
12301,Touring,0.9,3
12302,Standard,0.3,2
12303,Standard,0.7,2
12304,Road,0.7,1
12305,Road,0.5,1
12306,Standard,0.2,2
12307,Standard,0.9,2
12308,Standard,0.7,2
12309,Touring,0.7,3
12310,Road,0.9,1
12311,Road,0.6,1
12312,Standard,0.9,2
12313,Standard,0.4,2
12314,Standard,1.0,2
12315,Touring,0.5,3
12316,Standard,0.5,2
12317,Standard,0.7,2
12318,Standard,1.0,2
12319,Touring,0.9,3
12320,Standard,0.5,2
12321,Standard,0.7,2
12322,Mountain,0.6,0
12323,Road,0.2,1
12324,Standard,0.3,2
12325,Road,0.7,1
12326,Standard,0.5,2
12327,Standard,0.2,2
12328,Standard,0.5,2
12329,Standard,0.6,2
12330,Standard,1.0,2
12331,Standard,0.8,2
12332,Road,0.6,1
12333,Standard,0.5,2
12334,Standard,0.4,2
12335,Road,0.9,1
12336,Standard,0.8,2
12337,Standard,0.7,2
12338,Standard,0.7,2
12339,Standard,0.6,2
12340,Standard,0.9,2
12341,Road,0.5,1
12342,Touring,0.1,3
12343,Road,0.3,1
12344,Standard,0.4,2
12345,Standard,0.6,2
12346,Standard,0.6,2
12347,Road,0.6,1
12348,Standard,1.0,2
12349,Standard,0.6,2
12350,Mountain,0.9,0
12351,Standard,0.6,2
12352,Standard,0.7,2
12353,Road,0.3,1
12354,Standard,0.3,2
12355,Road,1.0,1
12356,Standard,0.6,2
12357,Standard,0.7,2
12358,Road,1.0,1
12359,Standard,0.9,2
12360,Road,0.2,1
12361,Standard,0.3,2
12362,Standard,0.4,2
12363,Standard,0.4,2
12364,Standard,0.7,2
12365,Standard,0.4,2
12366,Standard,0.2,2
12367,Road,0.1,1
12368,Standard,0.3,2
12369,Standard,0.5,2
12370,Road,0.6,1
12371,Standard,0.6,2
12372,Standard,0.8,2
12373,Road,1.0,1
12374,Standard,0.7,2
12375,Standard,0.4,2
12376,Standard,0.8,2
12377,Touring,0.3,3
12378,Standard,1.0,2
12379,Road,0.6,1
12380,Standard,0.5,2
12381,Standard,0.6,2
12382,Road,0.9,1
12383,Standard,0.9,2
12384,Standard,0.5,2
12385,Road,0.6,1
12386,Mountain,0.9,0
12387,Standard,0.4,2
