,wealth_segment,RFM_Score ,wealth_segment_encoded,cluster
12705,High Net Worth,0.9,1,0
12706,Mass Customer,0.4,2,1
12707,Mass Customer,0.8,2,1
12708,Affluent Customer,0.2,0,2
12709,Affluent Customer,0.1,0,2
12710,High Net Worth,0.3,1,0
12711,Mass Customer,0.6,2,1
12712,High Net Worth,0.3,1,0
12713,Mass Customer,0.7,2,1
12714,Affluent Customer,0.6,0,2
12715,Mass Customer,1.0,2,1
12716,Mass Customer,1.0,2,1
12717,Mass Customer,0.7,2,1
12718,Mass Customer,0.8,2,1
12719,Affluent Customer,0.4,0,2
12720,Affluent Customer,1.0,0,2
12721,High Net Worth,0.5,1,0
12722,Affluent Customer,0.3,0,2
12723,High Net Worth,0.8,1,0
12724,Mass Customer,0.6,2,1
12725,High Net Worth,0.6,1,0
12726,Mass Customer,0.6,2,1
12727,Affluent Customer,0.7,0,2
12728,High Net Worth,0.6,1,0
12729,Affluent Customer,0.9,0,2
12730,High Net Worth,0.2,1,0
12731,Affluent Customer,0.7,0,2
12732,High Net Worth,0.7,1,0
12733,Mass Customer,0.7,2,1
12734,High Net Worth,0.4,1,0
12735,Mass Customer,0.4,2,1
12736,Affluent Customer,0.8,0,2
12737,Affluent Customer,0.6,0,2
12738,Mass Customer,0.8,2,1
12739,Mass Customer,0.6,2,1
12740,High Net Worth,0.9,1,0
12741,Affluent Customer,0.0,0,2
12742,Affluent Customer,0.4,0,2
12743,Mass Customer,0.6,2,1
12744,Affluent Customer,0.6,0,2
12745,Mass Customer,0.2,2,1
12746,High Net Worth,0.6,1,0
12747,Mass Customer,0.6,2,1
12748,High Net Worth,0.2,1,0
12749,Mass Customer,0.5,2,1
12750,High Net Worth,0.6,1,0
12751,Mass Customer,0.5,2,1
12752,Mass Customer,0.9,2,1
12753,Affluent Customer,0.4,0,2
12754,Mass Customer,0.4,2,1
12755,Affluent Customer,0.2,0,2
12756,Affluent Customer,0.4,0,2
12757,Mass Customer,0.4,2,1
12758,Mass Customer,0.1,2,1
12759,Affluent Customer,0.9,0,2
12760,High Net Worth,0.7,1,0
12761,High Net Worth,0.4,1,0
12762,Mass Customer,0.3,2,1
12763,Affluent Customer,0.3,0,2
12764,Mass Customer,1.0,2,1
12765,High Net Worth,0.9,1,0
12766,Affluent Customer,0.0,0,2
12767,Mass Customer,0.9,2,1
12768,Mass Customer,0.3,2,1
12769,High Net Worth,0.4,1,0
12770,Mass Customer,0.3,2,1
12771,Mass Customer,0.8,2,1
12772,High Net Worth,0.7,1,0
12773,Mass Customer,0.8,2,1
12774,High Net Worth,0.3,1,0
12775,Mass Customer,0.8,2,1
12776,Affluent Customer,0.4,0,2
12777,Affluent Customer,0.7,0,2
12778,High Net Worth,0.0,1,0
12779,High Net Worth,0.5,1,0
12780,Mass Customer,0.7,2,1
12781,Affluent Customer,0.6,0,2
12782,High Net Worth,0.3,1,0
12783,Mass Customer,1.0,2,1
12784,Mass Customer,0.6,2,1
12785,Mass Customer,0.3,2,1
12786,Mass Customer,0.6,2,1
12787,Affluent Customer,0.6,0,2
12788,Mass Customer,0.7,2,1
12789,Mass Customer,0.9,2,1
12790,Mass Customer,0.2,2,1
12791,Mass Customer,0.2,2,1
12792,Affluent Customer,0.3,0,2
12793,High Net Worth,0.5,1,0
12794,Mass Customer,0.5,2,1
12795,Mass Customer,0.8,2,1
12796,Mass Customer,0.6,2,1
12797,Affluent Customer,0.7,0,2
12798,Affluent Customer,0.3,0,2
12799,Mass Customer,0.7,2,1
12800,Mass Customer,0.8,2,1
12801,Mass Customer,0.4,2,1
12802,Mass Customer,0.1,2,1
12803,Mass Customer,0.4,2,1
12804,High Net Worth,0.3,1,0
12805,Mass Customer,0.9,2,1
12806,High Net Worth,0.9,1,0
12807,Mass Customer,0.4,2,1
12808,Mass Customer,0.6,2,1
12809,High Net Worth,0.7,1,0
12810,Mass Customer,0.7,2,1
12811,Mass Customer,0.6,2,1
12812,Mass Customer,0.4,2,1
12813,High Net Worth,0.7,1,0
12814,Affluent Customer,0.4,0,2
12815,Mass Customer,0.6,2,1
12816,Affluent Customer,0.7,0,2
12817,Affluent Customer,0.2,0,2
12818,Mass Customer,0.6,2,1
12819,High Net Worth,0.3,1,0
12820,Affluent Customer,0.7,0,2
12821,Mass Customer,0.8,2,1
12822,High Net Worth,0.9,1,0
12823,Mass Customer,0.2,2,1
12824,High Net Worth,0.9,1,0
12825,Mass Customer,0.6,2,1
12826,Affluent Customer,0.4,0,2
12827,Affluent Customer,0.4,0,2
12828,Mass Customer,0.8,2,1
12829,Mass Customer,0.4,2,1
12830,High Net Worth,0.9,1,0
12831,Affluent Customer,0.6,0,2
12832,Mass Customer,0.3,2,1
12833,Affluent Customer,1.0,0,2
12834,Mass Customer,0.6,2,1
12835,Mass Customer,0.7,2,1
12836,Affluent Customer,1.0,0,2
12837,Affluent Customer,0.4,0,2
12838,Mass Customer,0.6,2,1
12839,Mass Customer,0.6,2,1
12840,Mass Customer,0.5,2,1
12841,Affluent Customer,0.5,0,2
12842,Mass Customer,0.5,2,1
12843,Mass Customer,0.6,2,1
12844,High Net Worth,0.9,1,0
12845,Affluent Customer,0.1,0,2
12846,Mass Customer,0.7,2,1
12847,High Net Worth,0.6,1,0
12848,Mass Customer,1.0,2,1
12849,High Net Worth,0.9,1,0
12850,Mass Customer,0.9,2,1
12851,Mass Customer,0.7,2,1
12852,Mass Customer,0.4,2,1
12853,High Net Worth,0.8,1,0
12854,Mass Customer,0.7,2,1
12855,High Net Worth,0.4,1,0
12856,Mass Customer,0.6,2,1
12857,Mass Customer,0.4,2,1
12858,Mass Customer,0.9,2,1
12859,Affluent Customer,0.9,0,2
12860,High Net Worth,0.7,1,0
12861,Affluent Customer,0.5,0,2
12862,Affluent Customer,0.7,0,2
12863,Mass Customer,0.4,2,1
12864,High Net Worth,0.4,1,0
12865,Affluent Customer,0.6,0,2
12866,Mass Customer,0.6,2,1
12867,High Net Worth,0.8,1,0
12868,High Net Worth,0.5,1,0
12869,Mass Customer,0.4,2,1
12870,Mass Customer,0.3,2,1
12871,Mass Customer,0.3,2,1
12872,Mass Customer,0.6,2,1
12873,High Net Worth,0.5,1,0
12874,Mass Customer,1.0,2,1
12875,Mass Customer,0.4,2,1
12876,Mass Customer,0.1,2,1
12877,Affluent Customer,0.7,0,2
12878,Mass Customer,0.3,2,1
12879,High Net Worth,0.4,1,0
12880,High Net Worth,0.6,1,0
12881,Affluent Customer,0.4,0,2
12882,Affluent Customer,1.0,0,2
12883,Affluent Customer,0.9,0,2
12884,Mass Customer,0.6,2,1
12885,High Net Worth,0.7,1,0
12886,Mass Customer,0.1,2,1
12887,Mass Customer,0.3,2,1
12888,Mass Customer,0.8,2,1
12889,Affluent Customer,0.6,0,2
12890,Mass Customer,0.7,2,1
12891,High Net Worth,0.7,1,0
12892,High Net Worth,0.9,1,0
12893,High Net Worth,0.6,1,0
12894,Mass Customer,0.9,2,1
12895,High Net Worth,0.9,1,0
12896,Mass Customer,0.9,2,1
12897,Mass Customer,0.7,2,1
12898,Mass Customer,0.8,2,1
12899,Affluent Customer,0.6,0,2
12900,High Net Worth,0.5,1,0
12901,Affluent Customer,0.3,0,2
12902,Mass Customer,0.7,2,1
12903,Mass Customer,0.7,2,1
12904,Mass Customer,1.0,2,1
12905,Mass Customer,0.3,2,1
12906,High Net Worth,0.7,1,0
12907,High Net Worth,0.8,1,0
12908,Mass Customer,1.0,2,1
12909,Affluent Customer,0.2,0,2
12910,High Net Worth,0.2,1,0
12911,Mass Customer,0.9,2,1
12912,Affluent Customer,0.6,0,2
12913,Mass Customer,0.7,2,1
12914,Mass Customer,0.3,2,1
12915,High Net Worth,0.9,1,0
12916,Affluent Customer,0.7,0,2
12917,Affluent Customer,0.1,0,2
12918,Mass Customer,0.1,2,1
12919,Affluent Customer,0.3,0,2
12920,Mass Customer,1.0,2,1
12921,Mass Customer,0.4,2,1
12922,Affluent Customer,0.3,0,2
12923,Mass Customer,0.4,2,1
12924,Mass Customer,0.6,2,1
12925,Affluent Customer,1.0,0,2
12926,Mass Customer,0.9,2,1
12927,Affluent Customer,0.1,0,2
12928,Mass Customer,0.5,2,1
12929,Mass Customer,0.3,2,1
12930,High Net Worth,0.3,1,0
12931,Affluent Customer,0.1,0,2
12932,Mass Customer,0.7,2,1
12933,High Net Worth,0.9,1,0
12934,High Net Worth,0.6,1,0
12935,Affluent Customer,0.7,0,2
12936,Mass Customer,0.4,2,1
12937,High Net Worth,0.8,1,0
12938,Mass Customer,0.8,2,1
12939,High Net Worth,0.9,1,0
12940,Mass Customer,0.7,2,1
12941,Mass Customer,0.8,2,1
12942,Mass Customer,0.6,2,1
12943,Affluent Customer,0.6,0,2
12944,Mass Customer,0.7,2,1
12945,High Net Worth,0.1,1,0
12946,Mass Customer,0.4,2,1
12947,Mass Customer,0.4,2,1
12948,High Net Worth,0.4,1,0
12949,Mass Customer,0.1,2,1
12950,High Net Worth,0.5,1,0
12951,Affluent Customer,0.8,0,2
12952,Mass Customer,0.9,2,1
12953,Mass Customer,0.8,2,1
12954,Affluent Customer,0.8,0,2
12955,Affluent Customer,0.4,0,2
12956,Mass Customer,1.0,2,1
12957,High Net Worth,0.3,1,0
12958,Mass Customer,0.9,2,1
12959,Mass Customer,0.3,2,1
12960,Affluent Customer,0.1,0,2
12961,Affluent Customer,0.0,0,2
12962,Mass Customer,0.7,2,1
12963,Affluent Customer,0.9,0,2
12964,Mass Customer,0.7,2,1
12965,Affluent Customer,0.8,0,2
12966,Mass Customer,0.9,2,1
12967,High Net Worth,0.6,1,0
12968,Affluent Customer,0.5,0,2
12969,Mass Customer,0.5,2,1
12970,Mass Customer,0.4,2,1
12971,High Net Worth,0.6,1,0
12972,Mass Customer,0.4,2,1
12973,High Net Worth,0.7,1,0
12974,Mass Customer,0.9,2,1
12975,Mass Customer,0.7,2,1
12976,Affluent Customer,0.8,0,2
12977,Mass Customer,0.4,2,1
12978,High Net Worth,0.7,1,0
12979,Affluent Customer,0.4,0,2
12980,Mass Customer,0.5,2,1
12981,Affluent Customer,0.3,0,2
12982,High Net Worth,0.9,1,0
12983,Mass Customer,0.7,2,1
12984,Mass Customer,0.1,2,1
12985,High Net Worth,0.6,1,0
12986,Mass Customer,0.4,2,1
12987,Mass Customer,0.2,2,1
12988,Mass Customer,0.4,2,1
12989,Mass Customer,0.7,2,1
12990,Mass Customer,0.9,2,1
12991,Mass Customer,0.7,2,1
12992,High Net Worth,0.4,1,0
12993,Affluent Customer,0.6,0,2
12994,Mass Customer,0.7,2,1
12995,Mass Customer,0.4,2,1
12996,Affluent Customer,0.3,0,2
12997,Mass Customer,0.5,2,1
12998,Mass Customer,0.5,2,1
12999,Affluent Customer,0.9,0,2
13000,High Net Worth,0.4,1,0
13001,Affluent Customer,0.8,0,2
13002,Mass Customer,0.5,2,1
13003,Mass Customer,0.9,2,1
13004,Mass Customer,0.4,2,1
13005,Mass Customer,0.5,2,1
13006,Mass Customer,0.9,2,1
13007,High Net Worth,0.7,1,0
13008,High Net Worth,0.8,1,0
13009,Mass Customer,1.0,2,1
13010,Mass Customer,0.8,2,1
13011,Affluent Customer,0.7,0,2
13012,High Net Worth,0.4,1,0
13013,Mass Customer,0.9,2,1
13014,Affluent Customer,0.3,0,2
13015,High Net Worth,1.0,1,0
13016,Mass Customer,0.8,2,1
13017,Affluent Customer,0.4,0,2
13018,Mass Customer,0.7,2,1
13019,Mass Customer,0.7,2,1
13020,High Net Worth,0.9,1,0
13021,Affluent Customer,0.8,0,2
13022,Mass Customer,0.6,2,1
13023,Mass Customer,0.4,2,1
13024,Mass Customer,0.3,2,1
13025,Mass Customer,0.5,2,1
13026,Mass Customer,0.9,2,1
13027,Mass Customer,0.9,2,1
13028,High Net Worth,0.6,1,0
13029,High Net Worth,0.6,1,0
13030,Mass Customer,0.9,2,1
13031,High Net Worth,0.7,1,0
13032,Mass Customer,0.3,2,1
13033,High Net Worth,0.2,1,0
13034,Mass Customer,0.7,2,1
13035,Affluent Customer,0.7,0,2
13036,High Net Worth,0.8,1,0
13037,Mass Customer,0.6,2,1
13038,High Net Worth,0.2,1,0
13039,Mass Customer,0.3,2,1
13040,Mass Customer,1.0,2,1
13041,High Net Worth,0.1,1,0
13042,Affluent Customer,0.8,0,2
13043,Mass Customer,0.9,2,1
13044,Mass Customer,0.7,2,1
13045,High Net Worth,0.8,1,0
13046,Mass Customer,0.9,2,1
13047,Affluent Customer,0.5,0,2
13048,Affluent Customer,0.6,0,2
13049,Mass Customer,0.7,2,1
13050,Mass Customer,0.4,2,1
13051,Mass Customer,0.6,2,1
13052,Affluent Customer,0.5,0,2
13053,Affluent Customer,0.5,0,2
13054,Mass Customer,0.7,2,1
13055,Affluent Customer,0.7,0,2
13056,Affluent Customer,0.7,0,2
13057,Mass Customer,0.6,2,1
13058,Affluent Customer,1.0,0,2
13059,Mass Customer,0.7,2,1
13060,Mass Customer,0.6,2,1
13061,High Net Worth,0.7,1,0
13062,High Net Worth,1.0,1,0
13063,High Net Worth,0.7,1,0
13064,High Net Worth,0.9,1,0
13065,Mass Customer,0.5,2,1
13066,Mass Customer,0.9,2,1
13067,Affluent Customer,0.7,0,2
13068,Mass Customer,0.6,2,1
13069,High Net Worth,0.9,1,0
13070,Mass Customer,0.7,2,1
13071,Mass Customer,0.6,2,1
13072,Mass Customer,0.6,2,1
13073,High Net Worth,0.7,1,0
13074,Mass Customer,0.5,2,1
13075,Mass Customer,0.8,2,1
13076,Affluent Customer,0.4,0,2
13077,High Net Worth,0.3,1,0
13078,High Net Worth,0.4,1,0
13079,Mass Customer,0.5,2,1
13080,High Net Worth,0.9,1,0
13081,High Net Worth,0.2,1,0
13082,Affluent Customer,0.5,0,2
13083,Affluent Customer,0.8,0,2
13084,High Net Worth,0.3,1,0
13085,Affluent Customer,0.2,0,2
13086,Affluent Customer,0.7,0,2
13087,Affluent Customer,0.6,0,2
13088,Affluent Customer,0.3,0,2
13089,Mass Customer,0.4,2,1
13090,Affluent Customer,0.5,0,2
13091,Affluent Customer,0.8,0,2
13092,Mass Customer,0.7,2,1
13093,Mass Customer,0.5,2,1
13094,Mass Customer,0.7,2,1
13095,High Net Worth,0.6,1,0
13096,Mass Customer,0.5,2,1
13097,Affluent Customer,0.7,0,2
13098,Mass Customer,0.4,2,1
13099,Affluent Customer,0.7,0,2
13100,Affluent Customer,0.3,0,2
13101,High Net Worth,0.9,1,0
13102,Mass Customer,1.0,2,1
13103,High Net Worth,0.6,1,0
13104,Mass Customer,0.6,2,1
13105,Affluent Customer,0.6,0,2
13106,Mass Customer,0.4,2,1
13107,Affluent Customer,0.9,0,2
13108,High Net Worth,0.7,1,0
13109,Affluent Customer,0.7,0,2
13110,High Net Worth,0.1,1,0
13111,Mass Customer,0.9,2,1
13112,Mass Customer,0.7,2,1
13113,Mass Customer,0.3,2,1
13114,Mass Customer,0.3,2,1
13115,Affluent Customer,0.9,0,2
13116,High Net Worth,0.3,1,0
13117,Affluent Customer,0.4,0,2
13118,Mass Customer,1.0,2,1
13119,Affluent Customer,0.8,0,2
13120,Affluent Customer,0.8,0,2
13121,Affluent Customer,0.2,0,2
13122,Mass Customer,1.0,2,1
13123,Mass Customer,0.5,2,1
13124,Mass Customer,0.7,2,1
13125,Mass Customer,1.0,2,1
13126,Mass Customer,0.7,2,1
13127,Mass Customer,1.0,2,1
13128,Mass Customer,0.5,2,1
13129,Mass Customer,0.9,2,1
13130,Mass Customer,0.4,2,1
13131,Mass Customer,0.6,2,1
13132,Mass Customer,0.5,2,1
13133,Mass Customer,1.0,2,1
13134,Mass Customer,0.6,2,1
13135,High Net Worth,0.1,1,0
13136,Affluent Customer,0.1,0,2
13137,High Net Worth,0.5,1,0
13138,Affluent Customer,0.4,0,2
13139,Affluent Customer,0.4,0,2
13140,Affluent Customer,0.2,0,2
13141,Affluent Customer,0.8,0,2
13142,Mass Customer,0.4,2,1
13143,Mass Customer,0.4,2,1
13144,Mass Customer,0.6,2,1
13145,Affluent Customer,0.5,0,2
13146,Affluent Customer,0.6,0,2
13147,Mass Customer,0.7,2,1
13148,Mass Customer,0.4,2,1
13149,Affluent Customer,0.9,0,2
13150,High Net Worth,0.5,1,0
13151,Affluent Customer,0.4,0,2
13152,Mass Customer,1.0,2,1
13153,High Net Worth,0.1,1,0
13154,Affluent Customer,0.9,0,2
13155,Mass Customer,0.4,2,1
13156,Affluent Customer,0.7,0,2
13157,High Net Worth,0.6,1,0
13158,Mass Customer,0.2,2,1
13159,Mass Customer,0.3,2,1
13160,Mass Customer,0.4,2,1
13161,Mass Customer,0.6,2,1
13162,Affluent Customer,0.7,0,2
13163,High Net Worth,0.6,1,0
13164,Mass Customer,0.0,2,1
13165,Mass Customer,0.4,2,1
13166,Mass Customer,0.8,2,1
13167,Mass Customer,1.0,2,1
13168,High Net Worth,0.1,1,0
13169,Mass Customer,0.5,2,1
13170,Mass Customer,0.0,2,1
13171,Affluent Customer,0.8,0,2
13172,Mass Customer,0.9,2,1
13173,High Net Worth,0.6,1,0
13174,Mass Customer,0.3,2,1
13175,Mass Customer,0.4,2,1
13176,Mass Customer,0.9,2,1
13177,Affluent Customer,0.9,0,2
13178,Mass Customer,0.2,2,1
13179,Mass Customer,0.9,2,1
13180,Mass Customer,0.8,2,1
13181,Affluent Customer,0.7,0,2
13182,High Net Worth,0.5,1,0
13183,High Net Worth,0.7,1,0
13184,Affluent Customer,0.6,0,2
13185,Mass Customer,0.5,2,1
13186,Affluent Customer,0.8,0,2
13187,High Net Worth,0.8,1,0
13188,Mass Customer,0.1,2,1
13189,Mass Customer,0.1,2,1
13190,Mass Customer,0.4,2,1
13191,Mass Customer,0.5,2,1
13192,High Net Worth,0.0,1,0
13193,Affluent Customer,0.5,0,2
13194,High Net Worth,0.9,1,0
13195,Mass Customer,0.4,2,1
13196,Affluent Customer,0.5,0,2
13197,Affluent Customer,0.8,0,2
13198,Affluent Customer,0.4,0,2
13199,Affluent Customer,0.7,0,2
13200,Mass Customer,0.8,2,1
13201,Mass Customer,0.5,2,1
13202,Mass Customer,0.7,2,1
13203,Mass Customer,0.7,2,1
13204,Mass Customer,0.8,2,1
13205,High Net Worth,0.9,1,0
13206,Mass Customer,0.3,2,1
13207,Affluent Customer,0.1,0,2
13208,Mass Customer,0.9,2,1
13209,Affluent Customer,0.5,0,2
13210,Affluent Customer,0.2,0,2
13211,High Net Worth,0.3,1,0
13212,Affluent Customer,0.1,0,2
13213,Affluent Customer,0.7,0,2
13214,Mass Customer,0.3,2,1
13215,Mass Customer,0.4,2,1
13216,High Net Worth,0.5,1,0
13217,High Net Worth,0.8,1,0
13218,Mass Customer,0.4,2,1
13219,High Net Worth,0.3,1,0
13220,Affluent Customer,0.1,0,2
13221,Mass Customer,0.7,2,1
13222,Affluent Customer,0.9,0,2
13223,Affluent Customer,0.9,0,2
13224,Affluent Customer,0.7,0,2
13225,Mass Customer,0.6,2,1
13226,High Net Worth,0.9,1,0
13227,Affluent Customer,0.5,0,2
13228,Affluent Customer,0.5,0,2
13229,Affluent Customer,0.9,0,2
13230,Mass Customer,0.4,2,1
13231,Affluent Customer,0.8,0,2
13232,High Net Worth,0.4,1,0
13233,Affluent Customer,0.7,0,2
13234,High Net Worth,0.9,1,0
13235,Mass Customer,0.6,2,1
13236,Affluent Customer,0.6,0,2
13237,Affluent Customer,0.3,0,2
13238,Mass Customer,0.5,2,1
13239,Affluent Customer,0.7,0,2
13240,High Net Worth,0.2,1,0
13241,Mass Customer,0.3,2,1
13242,High Net Worth,0.9,1,0
13243,High Net Worth,0.9,1,0
13244,Mass Customer,0.5,2,1
13245,Affluent Customer,0.1,0,2
13246,Mass Customer,1.0,2,1
13247,Mass Customer,1.0,2,1
13248,High Net Worth,0.7,1,0
13249,Affluent Customer,0.4,0,2
13250,Mass Customer,0.7,2,1
13251,Affluent Customer,0.2,0,2
13252,Affluent Customer,0.8,0,2
13253,High Net Worth,0.3,1,0
13254,Mass Customer,0.5,2,1
13255,High Net Worth,0.4,1,0
13256,Mass Customer,0.3,2,1
13257,High Net Worth,0.7,1,0
13258,High Net Worth,0.2,1,0
13259,Mass Customer,0.5,2,1
13260,Mass Customer,0.7,2,1
13261,Affluent Customer,0.4,0,2
13262,Mass Customer,0.4,2,1
13263,Mass Customer,0.7,2,1
13264,High Net Worth,0.9,1,0
13265,Mass Customer,0.9,2,1
13266,High Net Worth,0.3,1,0
13267,Mass Customer,0.1,2,1
13268,Mass Customer,1.0,2,1
13269,Mass Customer,0.5,2,1
13270,Mass Customer,0.3,2,1
13271,High Net Worth,0.9,1,0
13272,Affluent Customer,0.5,0,2
13273,Mass Customer,0.7,2,1
13274,Mass Customer,0.5,2,1
13275,Mass Customer,1.0,2,1
13276,Mass Customer,0.4,2,1
13277,High Net Worth,0.5,1,0
13278,High Net Worth,0.7,1,0
13279,Affluent Customer,0.3,0,2
13280,Affluent Customer,0.4,0,2
13281,High Net Worth,0.3,1,0
13282,Mass Customer,0.6,2,1
13283,Mass Customer,0.5,2,1
13284,Mass Customer,0.8,2,1
13285,High Net Worth,0.7,1,0
13286,Mass Customer,0.6,2,1
13287,High Net Worth,0.5,1,0
13288,Affluent Customer,0.8,0,2
13289,Mass Customer,0.1,2,1
13290,Mass Customer,0.8,2,1
13291,Affluent Customer,0.4,0,2
13292,Affluent Customer,0.9,0,2
13293,High Net Worth,0.5,1,0
13294,Mass Customer,0.1,2,1
13295,Mass Customer,0.4,2,1
13296,Mass Customer,0.3,2,1
13297,Affluent Customer,0.9,0,2
13298,Affluent Customer,0.8,0,2
13299,Mass Customer,0.3,2,1
13300,Mass Customer,0.2,2,1
13301,High Net Worth,0.3,1,0
13302,Mass Customer,0.7,2,1
13303,Affluent Customer,0.4,0,2
13304,Mass Customer,0.3,2,1
13305,Mass Customer,0.3,2,1
13306,Mass Customer,0.1,2,1
13307,Mass Customer,0.9,2,1
13308,Affluent Customer,0.4,0,2
13309,Mass Customer,0.5,2,1
13310,Mass Customer,0.8,2,1
13311,Affluent Customer,0.7,0,2
13312,Mass Customer,0.0,2,1
13313,Affluent Customer,0.9,0,2
13314,Mass Customer,0.4,2,1
13315,Affluent Customer,1.0,0,2
13316,High Net Worth,0.7,1,0
13317,Mass Customer,0.9,2,1
13318,High Net Worth,0.7,1,0
13319,High Net Worth,0.7,1,0
13320,High Net Worth,0.9,1,0
13321,High Net Worth,0.6,1,0
13322,Mass Customer,0.7,2,1
13323,Mass Customer,0.7,2,1
13324,Affluent Customer,0.4,0,2
13325,High Net Worth,0.8,1,0
13326,Mass Customer,0.2,2,1
13327,High Net Worth,0.9,1,0
13328,High Net Worth,0.0,1,0
13329,Mass Customer,0.7,2,1
13330,Mass Customer,0.6,2,1
13331,Mass Customer,0.7,2,1
13332,High Net Worth,0.4,1,0
13333,Mass Customer,0.3,2,1
13334,Mass Customer,0.3,2,1
13335,High Net Worth,0.9,1,0
13336,Mass Customer,1.0,2,1
13337,Mass Customer,1.0,2,1
13338,Mass Customer,0.8,2,1
13339,Mass Customer,0.7,2,1
13340,Mass Customer,0.8,2,1
13341,Mass Customer,0.3,2,1
13342,Mass Customer,0.6,2,1
13343,Mass Customer,0.7,2,1
13344,Affluent Customer,0.2,0,2
13345,High Net Worth,0.6,1,0
13346,Affluent Customer,0.8,0,2
13347,Affluent Customer,0.4,0,2
13348,Mass Customer,0.2,2,1
13349,Mass Customer,0.3,2,1
13350,Mass Customer,0.8,2,1
13351,High Net Worth,0.5,1,0
13352,Mass Customer,0.6,2,1
13353,Affluent Customer,0.6,0,2
13354,Mass Customer,0.6,2,1
13355,Mass Customer,0.9,2,1
13356,Affluent Customer,0.3,0,2
13357,Mass Customer,0.5,2,1
13358,High Net Worth,0.8,1,0
13359,Affluent Customer,0.7,0,2
13360,Affluent Customer,0.1,0,2
13361,Mass Customer,0.6,2,1
13362,Affluent Customer,0.6,0,2
13363,Mass Customer,0.2,2,1
13364,Mass Customer,0.7,2,1
13365,Mass Customer,0.6,2,1
13366,Mass Customer,0.7,2,1
13367,High Net Worth,0.9,1,0
13368,Mass Customer,0.4,2,1
13369,Mass Customer,0.7,2,1
13370,Affluent Customer,0.9,0,2
13371,Affluent Customer,0.3,0,2
13372,High Net Worth,0.7,1,0
13373,Affluent Customer,0.6,0,2
13374,Mass Customer,0.7,2,1
13375,Mass Customer,0.6,2,1
13376,High Net Worth,0.9,1,0
13377,High Net Worth,0.9,1,0
13378,Mass Customer,0.4,2,1
13379,Mass Customer,0.7,2,1
13380,Mass Customer,0.6,2,1
13381,Affluent Customer,0.8,0,2
13382,Affluent Customer,0.4,0,2
13383,Affluent Customer,0.2,0,2
13384,Mass Customer,1.0,2,1
13385,Mass Customer,0.3,2,1
13386,High Net Worth,0.7,1,0
13387,Mass Customer,0.7,2,1
13388,Affluent Customer,0.4,0,2
13389,High Net Worth,0.4,1,0
13390,Mass Customer,0.7,2,1
13391,Mass Customer,0.0,2,1
13392,High Net Worth,0.6,1,0
13393,Affluent Customer,0.2,0,2
13394,Mass Customer,0.9,2,1
13395,Mass Customer,0.7,2,1
13396,Mass Customer,0.4,2,1
13397,Mass Customer,0.9,2,1
13398,Mass Customer,0.6,2,1
13399,High Net Worth,0.5,1,0
13400,Mass Customer,0.1,2,1
13401,Affluent Customer,0.7,0,2
13402,High Net Worth,0.4,1,0
13403,Affluent Customer,0.4,0,2
13404,Mass Customer,0.7,2,1
13405,Mass Customer,0.7,2,1
13406,Mass Customer,0.6,2,1
13407,High Net Worth,0.9,1,0
13408,High Net Worth,0.5,1,0
13409,Mass Customer,0.7,2,1
13410,Affluent Customer,0.8,0,2
13411,Mass Customer,0.4,2,1
13412,Mass Customer,0.6,2,1
13413,Affluent Customer,0.3,0,2
13414,Affluent Customer,1.0,0,2
13415,Mass Customer,0.4,2,1
13416,Affluent Customer,0.7,0,2
13417,Mass Customer,0.4,2,1
13418,High Net Worth,0.7,1,0
13419,Mass Customer,0.6,2,1
13420,Mass Customer,0.6,2,1
13421,Mass Customer,0.6,2,1
13422,Affluent Customer,0.3,0,2
13423,Mass Customer,0.2,2,1
13424,Mass Customer,0.6,2,1
13425,Affluent Customer,0.9,0,2
13426,Mass Customer,0.5,2,1
13427,High Net Worth,0.7,1,0
13428,Affluent Customer,0.3,0,2
13429,Mass Customer,0.8,2,1
13430,Affluent Customer,0.5,0,2
13431,High Net Worth,1.0,1,0
13432,Mass Customer,0.7,2,1
13433,Affluent Customer,0.3,0,2
13434,Affluent Customer,0.8,0,2
13435,Mass Customer,0.7,2,1
13436,Affluent Customer,0.0,0,2
13437,Mass Customer,0.9,2,1
13438,Mass Customer,0.3,2,1
13439,Affluent Customer,0.0,0,2
13440,High Net Worth,0.8,1,0
13441,Mass Customer,0.7,2,1
13442,Mass Customer,0.5,2,1
13443,High Net Worth,0.8,1,0
13444,Mass Customer,0.7,2,1
13445,High Net Worth,0.6,1,0
13446,Mass Customer,0.1,2,1
13447,Mass Customer,0.8,2,1
13448,Mass Customer,0.4,2,1
13449,Affluent Customer,0.2,0,2
13450,Mass Customer,0.1,2,1
13451,Affluent Customer,0.7,0,2
13452,Affluent Customer,0.6,0,2
13453,Mass Customer,0.8,2,1
13454,Mass Customer,0.6,2,1
13455,High Net Worth,0.3,1,0
13456,Mass Customer,0.3,2,1
13457,Affluent Customer,0.2,0,2
13458,Mass Customer,0.9,2,1
13459,Affluent Customer,0.7,0,2
13460,Affluent Customer,0.5,0,2
13461,High Net Worth,0.6,1,0
13462,Affluent Customer,0.8,0,2
13463,High Net Worth,0.6,1,0
13464,High Net Worth,0.3,1,0
13465,Affluent Customer,0.7,0,2
13466,Mass Customer,0.8,2,1
13467,Affluent Customer,0.4,0,2
13468,Affluent Customer,0.4,0,2
