,job_industry_category,RFM_Score ,job_category_encoded,cluster
11534,Financial Services,0.6,2,0
11535,Financial Services,0.4,2,0
11536,Health,0.7,3,0
11537,Property,0.3,6,2
11538,Health,0.9,3,0
11539,Financial Services,0.8,2,0
11540,Financial Services,0.3,2,0
11541,Health,0.9,3,0
11542,Property,0.6,6,2
11543,IT,0.9,4,1
11544,Health,0.7,3,0
11545,Manufacturing,0.9,5,1
11546,Property,0.3,6,2
11547,Argiculture,0.6,0,0
11548,Financial Services,1.0,2,0
11549,Telecommunications,0.8,8,2
11550,Health,0.5,3,0
11551,Retail,0.6,7,2
11552,Financial Services,0.5,2,0
11553,Health,0.3,3,0
11554,Argiculture,0.1,0,0
11555,Manufacturing,0.7,5,1
11556,Retail,0.4,7,2
11557,Manufacturing,0.7,5,1
11558,Financial Services,0.6,2,0
11559,Argiculture,0.3,0,0
11560,Entertainment,0.7,1,0
11561,IT,0.4,4,1
11562,Property,0.9,6,2
11563,Manufacturing,0.5,5,1
11564,Manufacturing,0.2,5,1
11565,Manufacturing,0.8,5,1
11566,Financial Services,0.5,2,0
11567,Manufacturing,0.5,5,1
11568,Argiculture,0.1,0,0
11569,Property,0.7,6,2
11570,Health,0.7,3,0
11571,Manufacturing,0.6,5,1
11572,Health,0.6,3,0
11573,Health,0.7,3,0
11574,Property,0.6,6,2
11575,Financial Services,0.4,2,0
11576,Financial Services,0.3,2,0
11577,Argiculture,0.7,0,0
11578,Retail,0.7,7,2
11579,Financial Services,0.5,2,0
11580,Health,0.8,3,0
11581,Manufacturing,0.7,5,1
11582,Property,0.4,6,2
11583,Property,0.3,6,2
11584,Financial Services,0.6,2,0
11585,Manufacturing,0.6,5,1
11586,Health,0.5,3,0
11587,Property,0.8,6,2
11588,Retail,0.8,7,2
11589,Entertainment,0.7,1,0
11590,Manufacturing,0.7,5,1
11591,Property,0.9,6,2
11592,Manufacturing,0.8,5,1
11593,IT,0.7,4,1
11594,Property,0.6,6,2
11595,Health,0.8,3,0
11596,Property,0.7,6,2
11597,Health,0.7,3,0
11598,Telecommunications,0.7,8,2
11599,IT,0.9,4,1
11600,Retail,0.9,7,2
11601,Entertainment,0.9,1,0
11602,Entertainment,0.3,1,0
11603,Financial Services,0.7,2,0
11604,Health,0.3,3,0
11605,Health,0.0,3,0
11606,Property,0.5,6,2
11607,Financial Services,0.1,2,0
11608,Property,0.7,6,2
11609,Property,0.4,6,2
11610,Financial Services,0.9,2,0
11611,Retail,0.8,7,2
11612,Financial Services,0.9,2,0
11613,Manufacturing,0.6,5,1
11614,Health,0.7,3,0
11615,Financial Services,0.1,2,0
11616,Retail,0.3,7,2
11617,Manufacturing,1.0,5,1
11618,Telecommunications,0.7,8,2
11619,Property,0.7,6,2
11620,Health,0.6,3,0
11621,IT,0.6,4,1
11622,Property,1.0,6,2
11623,Manufacturing,0.1,5,1
11624,Health,0.6,3,0
11625,Financial Services,0.5,2,0
11626,Financial Services,0.5,2,0
11627,Health,0.6,3,0
11628,Retail,0.9,7,2
11629,Financial Services,0.7,2,0
11630,Argiculture,0.7,0,0
11631,Property,1.0,6,2
11632,Financial Services,0.3,2,0
11633,Manufacturing,0.5,5,1
11634,Health,0.6,3,0
11635,Property,0.7,6,2
11636,Health,0.3,3,0
11637,Manufacturing,0.7,5,1
11638,IT,0.4,4,1
11639,Entertainment,0.5,1,0
11640,Health,0.1,3,0
11641,Health,0.8,3,0
11642,Property,0.7,6,2
11643,Financial Services,0.7,2,0
11644,Retail,0.7,7,2
11645,Financial Services,0.8,2,0
11646,Financial Services,0.2,2,0
11647,Health,0.8,3,0
11648,Financial Services,0.6,2,0
11649,Financial Services,0.9,2,0
11650,Property,0.7,6,2
11651,Health,1.0,3,0
11652,Retail,0.6,7,2
11653,Retail,0.9,7,2
11654,Health,0.6,3,0
11655,Financial Services,0.1,2,0
11656,Manufacturing,0.7,5,1
11657,Manufacturing,0.7,5,1
11658,Financial Services,0.7,2,0
11659,Manufacturing,0.9,5,1
11660,Entertainment,0.4,1,0
11661,Retail,0.6,7,2
11662,Retail,0.8,7,2
11663,Financial Services,0.4,2,0
11664,IT,0.6,4,1
11665,Health,0.7,3,0
11666,Property,0.7,6,2
11667,Health,0.6,3,0
11668,Property,0.7,6,2
11669,Health,0.8,3,0
11670,Property,0.4,6,2
11671,Health,0.4,3,0
11672,Retail,0.5,7,2
11673,Health,0.4,3,0
11674,Manufacturing,1.0,5,1
11675,Manufacturing,0.1,5,1
11676,Retail,0.6,7,2
11677,Telecommunications,0.8,8,2
11678,Financial Services,0.6,2,0
11679,Property,0.7,6,2
11680,Financial Services,0.4,2,0
11681,Manufacturing,0.6,5,1
11682,Health,0.4,3,0
11683,Retail,0.5,7,2
11684,Manufacturing,0.7,5,1
11685,Property,0.6,6,2
11686,Manufacturing,0.4,5,1
11687,Financial Services,0.7,2,0
11688,Financial Services,0.4,2,0
11689,IT,0.8,4,1
11690,Manufacturing,0.6,5,1
11691,Manufacturing,0.4,5,1
11692,Manufacturing,0.8,5,1
11693,Financial Services,1.0,2,0
11694,Manufacturing,0.4,5,1
11695,Manufacturing,0.4,5,1
11696,IT,0.1,4,1
11697,Entertainment,0.5,1,0
11698,Manufacturing,0.6,5,1
11699,Manufacturing,0.7,5,1
11700,Telecommunications,0.5,8,2
11701,Health,1.0,3,0
11702,Property,0.5,6,2
11703,Retail,0.4,7,2
11704,Financial Services,0.0,2,0
11705,Manufacturing,0.1,5,1
11706,Argiculture,0.5,0,0
11707,Manufacturing,0.4,5,1
11708,Property,1.0,6,2
11709,Financial Services,0.8,2,0
11710,Argiculture,0.7,0,0
11711,Property,0.6,6,2
11712,Health,0.8,3,0
11713,Manufacturing,0.4,5,1
11714,Property,0.5,6,2
11715,Financial Services,0.6,2,0
11716,Manufacturing,0.5,5,1
11717,Property,0.5,6,2
11718,Property,0.8,6,2
11719,Health,0.3,3,0
11720,IT,0.1,4,1
11721,Health,0.6,3,0
11722,IT,0.6,4,1
11723,Entertainment,0.7,1,0
11724,Retail,0.6,7,2
11725,Property,0.2,6,2
11726,Manufacturing,0.6,5,1
11727,Financial Services,0.6,2,0
11728,Property,0.4,6,2
11729,IT,0.7,4,1
11730,Financial Services,0.7,2,0
11731,Health,0.5,3,0
11732,Financial Services,0.9,2,0
11733,IT,0.6,4,1
11734,Financial Services,0.1,2,0
11735,Manufacturing,0.6,5,1
11736,Financial Services,0.2,2,0
11737,Financial Services,0.2,2,0
11738,Argiculture,0.1,0,0
11739,Manufacturing,0.6,5,1
11740,Financial Services,0.3,2,0
11741,Health,0.4,3,0
11742,Health,0.7,3,0
11743,Health,0.4,3,0
11744,Manufacturing,1.0,5,1
11745,Property,0.3,6,2
11746,Financial Services,0.5,2,0
11747,Manufacturing,0.5,5,1
11748,Manufacturing,0.4,5,1
11749,Health,0.6,3,0
11750,Financial Services,0.3,2,0
11751,Manufacturing,0.0,5,1
11752,Financial Services,0.3,2,0
11753,Retail,0.9,7,2
11754,Retail,0.2,7,2
11755,Financial Services,0.8,2,0
11756,Manufacturing,0.6,5,1
11757,Manufacturing,0.3,5,1
11758,Financial Services,0.6,2,0
11759,Health,0.3,3,0
11760,Manufacturing,0.7,5,1
11761,Financial Services,0.7,2,0
11762,Property,0.6,6,2
11763,Manufacturing,0.4,5,1
11764,Health,0.7,3,0
11765,IT,0.3,4,1
11766,Health,0.4,3,0
11767,Manufacturing,0.7,5,1
11768,Financial Services,0.7,2,0
11769,Health,0.6,3,0
11770,Manufacturing,0.3,5,1
11771,Financial Services,0.5,2,0
11772,Health,0.4,3,0
11773,Manufacturing,0.4,5,1
11774,Manufacturing,0.5,5,1
11775,Health,0.4,3,0
11776,Financial Services,0.0,2,0
11777,Health,0.7,3,0
11778,Manufacturing,0.6,5,1
11779,Entertainment,0.4,1,0
11780,Manufacturing,0.4,5,1
11781,Manufacturing,0.5,5,1
11782,Health,0.8,3,0
11783,Financial Services,0.7,2,0
11784,Manufacturing,0.7,5,1
11785,Health,0.7,3,0
11786,Property,1.0,6,2
11787,Health,0.2,3,0
11788,Health,0.3,3,0
11789,Argiculture,0.6,0,0
11790,Financial Services,0.6,2,0
11791,Manufacturing,0.4,5,1
11792,Health,0.6,3,0
11793,Property,0.6,6,2
11794,Manufacturing,0.6,5,1
11795,Financial Services,0.7,2,0
11796,Retail,0.7,7,2
11797,Retail,0.9,7,2
11798,Health,0.2,3,0
11799,Financial Services,0.2,2,0
11800,Entertainment,0.3,1,0
11801,Financial Services,0.9,2,0
11802,Entertainment,0.5,1,0
11803,Retail,0.5,7,2
11804,Health,1.0,3,0
11805,Financial Services,0.7,2,0
11806,IT,0.9,4,1
11807,Manufacturing,0.7,5,1
11808,Financial Services,0.0,2,0
11809,Health,0.4,3,0
11810,Financial Services,0.3,2,0
11811,Manufacturing,0.1,5,1
11812,Property,0.8,6,2
11813,Health,0.7,3,0
11814,Manufacturing,0.5,5,1
11815,Property,0.4,6,2
11816,Financial Services,0.4,2,0
11817,Health,0.5,3,0
11818,Health,0.4,3,0
11819,Manufacturing,0.2,5,1
11820,Manufacturing,0.8,5,1
11821,Health,1.0,3,0
11822,Financial Services,0.3,2,0
11823,Health,0.2,3,0
11824,Manufacturing,1.0,5,1
11825,Property,0.2,6,2
11826,Financial Services,0.7,2,0
11827,Manufacturing,0.6,5,1
11828,Financial Services,0.6,2,0
11829,Financial Services,0.4,2,0
11830,Property,0.3,6,2
11831,Retail,0.7,7,2
11832,Financial Services,0.1,2,0
11833,Manufacturing,0.6,5,1
11834,Manufacturing,0.1,5,1
11835,Financial Services,0.9,2,0
11836,Telecommunications,0.7,8,2
11837,Manufacturing,0.5,5,1
11838,Property,0.8,6,2
11839,Property,0.3,6,2
11840,Manufacturing,0.5,5,1
11841,Health,0.7,3,0
11842,Financial Services,0.4,2,0
11843,Financial Services,0.4,2,0
11844,Manufacturing,0.4,5,1
11845,Argiculture,0.7,0,0
11846,Manufacturing,0.9,5,1
11847,Property,0.6,6,2
11848,Argiculture,0.6,0,0
11849,Retail,0.3,7,2
11850,Financial Services,0.6,2,0
11851,Telecommunications,0.7,8,2
11852,Financial Services,0.4,2,0
11853,Manufacturing,0.3,5,1
11854,Financial Services,0.6,2,0
11855,Entertainment,0.8,1,0
11856,Health,0.9,3,0
11857,Manufacturing,0.8,5,1
11858,Financial Services,0.7,2,0
11859,Argiculture,0.8,0,0
11860,Financial Services,0.9,2,0
11861,Manufacturing,0.4,5,1
11862,Health,0.7,3,0
11863,Financial Services,0.3,2,0
11864,IT,0.4,4,1
11865,Health,0.8,3,0
11866,Financial Services,0.0,2,0
11867,Financial Services,0.5,2,0
11868,Health,0.1,3,0
11869,Manufacturing,0.3,5,1
11870,IT,0.7,4,1
11871,Manufacturing,0.9,5,1
11872,Retail,0.7,7,2
11873,Retail,0.2,7,2
11874,Property,0.7,6,2
11875,Health,0.3,3,0
11876,IT,0.7,4,1
11877,Financial Services,0.7,2,0
11878,Health,0.9,3,0
11879,Retail,0.4,7,2
11880,Argiculture,0.4,0,0
11881,Financial Services,0.9,2,0
11882,Health,0.6,3,0
11883,Financial Services,0.8,2,0
11884,Health,0.6,3,0
11885,Property,0.7,6,2
11886,Health,0.7,3,0
11887,Property,0.0,6,2
11888,Manufacturing,0.3,5,1
11889,Argiculture,0.9,0,0
11890,Retail,0.6,7,2
11891,Manufacturing,0.5,5,1
11892,Financial Services,0.7,2,0
11893,Health,0.2,3,0
11894,Argiculture,0.6,0,0
11895,Financial Services,0.6,2,0
11896,Property,0.2,6,2
11897,Health,0.3,3,0
11898,IT,0.8,4,1
11899,Manufacturing,0.5,5,1
11900,IT,0.5,4,1
11901,IT,0.1,4,1
11902,Manufacturing,0.1,5,1
11903,Manufacturing,0.5,5,1
11904,Retail,0.1,7,2
11905,Financial Services,0.9,2,0
11906,Manufacturing,0.7,5,1
11907,Entertainment,0.8,1,0
11908,Financial Services,0.6,2,0
11909,Financial Services,0.5,2,0
11910,Property,0.7,6,2
11911,Financial Services,0.6,2,0
11912,Financial Services,0.7,2,0
11913,Property,0.3,6,2
11914,Health,0.4,3,0
11915,Retail,0.4,7,2
11916,Manufacturing,0.5,5,1
11917,Financial Services,0.4,2,0
11918,Health,0.5,3,0
11919,Financial Services,0.7,2,0
11920,Entertainment,0.3,1,0
11921,Manufacturing,0.5,5,1
11922,Manufacturing,0.3,5,1
11923,Manufacturing,0.2,5,1
11924,Manufacturing,0.1,5,1
11925,Financial Services,0.7,2,0
11926,Property,0.7,6,2
11927,Health,0.6,3,0
11928,Manufacturing,0.6,5,1
11929,Financial Services,0.7,2,0
11930,Health,0.3,3,0
11931,Financial Services,0.2,2,0
11932,Manufacturing,0.5,5,1
11933,Manufacturing,0.9,5,1
11934,Financial Services,0.4,2,0
11935,Manufacturing,0.0,5,1
11936,Retail,0.7,7,2
11937,Manufacturing,0.6,5,1
11938,Telecommunications,0.5,8,2
11939,Health,0.6,3,0
11940,Argiculture,0.9,0,0
11941,Health,0.4,3,0
11942,Retail,0.6,7,2
11943,Manufacturing,0.7,5,1
11944,Property,0.7,6,2
11945,Argiculture,0.4,0,0
11946,Property,0.4,6,2
11947,Health,0.8,3,0
11948,Manufacturing,0.3,5,1
11949,Entertainment,0.4,1,0
11950,IT,0.4,4,1
11951,Financial Services,0.5,2,0
11952,Financial Services,0.6,2,0
11953,Manufacturing,0.9,5,1
11954,Health,0.6,3,0
11955,Entertainment,0.5,1,0
11956,Argiculture,0.6,0,0
11957,Health,0.5,3,0
11958,Manufacturing,0.7,5,1
11959,Telecommunications,0.5,8,2
11960,Financial Services,0.6,2,0
11961,Financial Services,1.0,2,0
11962,Property,0.9,6,2
11963,Manufacturing,0.9,5,1
11964,Manufacturing,0.8,5,1
11965,Manufacturing,0.4,5,1
11966,Health,0.7,3,0
11967,Manufacturing,0.5,5,1
11968,Telecommunications,0.7,8,2
11969,Financial Services,0.7,2,0
11970,Manufacturing,0.9,5,1
11971,Retail,0.7,7,2
11972,Retail,0.4,7,2
11973,Manufacturing,0.3,5,1
11974,Financial Services,0.7,2,0
11975,Health,0.8,3,0
11976,IT,0.4,4,1
11977,Telecommunications,0.6,8,2
11978,Financial Services,0.5,2,0
11979,Property,0.4,6,2
11980,Financial Services,0.6,2,0
11981,Health,0.4,3,0
11982,Financial Services,0.7,2,0
11983,IT,0.5,4,1
11984,IT,0.9,4,1
11985,Manufacturing,0.6,5,1
11986,Financial Services,0.6,2,0
11987,Health,0.9,3,0
11988,Financial Services,0.9,2,0
11989,Health,0.3,3,0
11990,Property,0.8,6,2
11991,Financial Services,0.9,2,0
11992,Manufacturing,0.4,5,1
11993,Financial Services,0.3,2,0
11994,Financial Services,0.9,2,0
11995,Health,0.1,3,0
11996,Health,0.7,3,0
11997,Manufacturing,0.6,5,1
11998,Health,0.3,3,0
11999,Financial Services,0.4,2,0
12000,Health,0.7,3,0
12001,Manufacturing,0.6,5,1
12002,Argiculture,0.8,0,0
12003,Property,0.8,6,2
12004,Argiculture,0.4,0,0
12005,Telecommunications,0.5,8,2
12006,Financial Services,0.7,2,0
12007,Retail,0.9,7,2
12008,Property,0.3,6,2
12009,Financial Services,0.3,2,0
12010,Entertainment,0.6,1,0
12011,Financial Services,0.0,2,0
12012,IT,0.7,4,1
12013,Manufacturing,0.7,5,1
12014,Property,0.5,6,2
12015,Health,1.0,3,0
12016,Financial Services,0.9,2,0
12017,Manufacturing,0.2,5,1
12018,Health,0.5,3,0
12019,Manufacturing,0.1,5,1
12020,Retail,1.0,7,2
12021,Manufacturing,0.7,5,1
12022,Health,0.8,3,0
12023,Health,0.6,3,0
12024,Health,0.3,3,0
12025,Manufacturing,0.3,5,1
12026,Manufacturing,0.1,5,1
12027,Health,0.3,3,0
12028,Manufacturing,0.3,5,1
12029,Telecommunications,0.9,8,2
12030,Manufacturing,0.6,5,1
12031,Property,0.9,6,2
12032,Retail,0.9,7,2
12033,Financial Services,0.7,2,0
12034,Financial Services,0.9,2,0
12035,IT,0.5,4,1
12036,Manufacturing,0.6,5,1
12037,Entertainment,0.3,1,0
12038,Health,0.8,3,0
12039,Manufacturing,0.4,5,1
12040,Health,0.6,3,0
12041,Manufacturing,0.4,5,1
12042,Financial Services,0.4,2,0
12043,Financial Services,0.8,2,0
12044,Entertainment,0.9,1,0
12045,Financial Services,0.5,2,0
12046,Health,0.3,3,0
12047,Financial Services,0.1,2,0
12048,Financial Services,0.1,2,0
12049,Retail,0.4,7,2
12050,Manufacturing,0.7,5,1
12051,Manufacturing,0.8,5,1
12052,Financial Services,0.7,2,0
12053,Retail,0.2,7,2
12054,Financial Services,0.3,2,0
12055,Health,0.2,3,0
12056,Manufacturing,0.7,5,1
12057,Manufacturing,0.8,5,1
12058,Entertainment,0.2,1,0
12059,Health,0.9,3,0
12060,Property,0.4,6,2
12061,Argiculture,0.4,0,0
12062,Financial Services,0.9,2,0
12063,Financial Services,0.3,2,0
12064,Financial Services,0.6,2,0
12065,Financial Services,0.3,2,0
12066,Financial Services,0.5,2,0
12067,Property,0.9,6,2
12068,Property,0.4,6,2
12069,Financial Services,0.4,2,0
12070,Property,0.9,6,2
12071,Manufacturing,0.7,5,1
12072,Manufacturing,0.9,5,1
12073,Manufacturing,0.9,5,1
12074,Manufacturing,0.4,5,1
12075,Manufacturing,0.3,5,1
12076,Property,0.5,6,2
12077,Financial Services,0.8,2,0
12078,Financial Services,0.7,2,0
12079,Health,0.6,3,0
12080,Health,0.5,3,0
12081,Manufacturing,0.7,5,1
12082,Manufacturing,0.1,5,1
12083,Telecommunications,0.6,8,2
12084,Entertainment,0.9,1,0
12085,Financial Services,0.7,2,0
12086,Financial Services,0.7,2,0
12087,Financial Services,0.7,2,0
12088,IT,0.7,4,1
12089,Financial Services,0.5,2,0
12090,Health,1.0,3,0
12091,Health,1.0,3,0
12092,Financial Services,0.5,2,0
12093,Health,0.4,3,0
12094,Financial Services,1.0,2,0
12095,Retail,0.7,7,2
12096,Financial Services,0.1,2,0
12097,Manufacturing,0.8,5,1
12098,Financial Services,0.3,2,0
12099,Financial Services,0.0,2,0
12100,Retail,0.4,7,2
12101,Health,0.3,3,0
12102,Health,0.1,3,0
12103,Property,0.9,6,2
12104,Manufacturing,0.7,5,1
12105,Manufacturing,0.4,5,1
12106,Manufacturing,0.8,5,1
12107,Manufacturing,0.4,5,1
12108,Health,0.9,3,0
12109,Financial Services,0.6,2,0
12110,Health,0.5,3,0
12111,Health,0.6,3,0
12112,Financial Services,0.5,2,0
12113,Financial Services,0.7,2,0
12114,Retail,0.6,7,2
12115,IT,0.4,4,1
12116,Health,0.7,3,0
12117,Financial Services,0.5,2,0
12118,Financial Services,0.8,2,0
12119,Financial Services,0.6,2,0
12120,Health,0.7,3,0
12121,Manufacturing,0.5,5,1
12122,Manufacturing,0.9,5,1
12123,Manufacturing,0.7,5,1
12124,Retail,0.2,7,2
12125,Health,0.6,3,0
12126,Health,0.6,3,0
12127,Financial Services,0.9,2,0
12128,Retail,0.6,7,2
12129,Financial Services,1.0,2,0
12130,Manufacturing,0.9,5,1
12131,Manufacturing,0.7,5,1
12132,Health,0.9,3,0
12133,Health,0.8,3,0
12134,Manufacturing,0.3,5,1
12135,Health,0.7,3,0
12136,Financial Services,0.1,2,0
12137,Property,0.6,6,2
12138,Manufacturing,0.5,5,1
12139,Financial Services,0.9,2,0
12140,Manufacturing,0.4,5,1
12141,Manufacturing,0.7,5,1
12142,Financial Services,0.3,2,0
12143,Manufacturing,0.8,5,1
12144,Financial Services,0.9,2,0
12145,Financial Services,1.0,2,0
12146,Property,0.5,6,2
12147,Health,0.3,3,0
12148,Argiculture,0.9,0,0
12149,Financial Services,0.4,2,0
12150,Retail,0.9,7,2
12151,Financial Services,0.1,2,0
12152,Argiculture,1.0,0,0
12153,Manufacturing,0.7,5,1
12154,Financial Services,0.8,2,0
12155,Health,0.9,3,0
12156,Health,0.5,3,0
12157,Health,0.4,3,0
12158,Retail,0.5,7,2
12159,Health,0.3,3,0
12160,Retail,0.3,7,2
12161,Health,0.9,3,0
12162,Health,0.2,3,0
12163,Retail,0.4,7,2
12164,Health,0.8,3,0
12165,Manufacturing,0.1,5,1
12166,Property,0.9,6,2
12167,Argiculture,0.6,0,0
12168,Financial Services,0.4,2,0
12169,Health,0.1,3,0
12170,Health,0.2,3,0
12171,Retail,0.1,7,2
12172,Retail,0.9,7,2
12173,Retail,0.3,7,2
12174,Argiculture,0.6,0,0
12175,Property,0.6,6,2
12176,Manufacturing,0.6,5,1
12177,Property,0.3,6,2
12178,Manufacturing,0.7,5,1
12179,Financial Services,0.2,2,0
12180,Financial Services,0.3,2,0
12181,Entertainment,0.6,1,0
12182,Manufacturing,0.7,5,1
12183,Financial Services,0.4,2,0
12184,Manufacturing,0.4,5,1
12185,Retail,0.2,7,2
12186,Retail,1.0,7,2
12187,Property,0.8,6,2
12188,Manufacturing,0.4,5,1
12189,Retail,0.9,7,2
12190,Manufacturing,0.5,5,1
12191,Manufacturing,0.3,5,1
12192,Manufacturing,0.7,5,1
12193,IT,0.4,4,1
12194,Health,0.7,3,0
12195,Retail,0.8,7,2
12196,Retail,0.4,7,2
12197,Financial Services,0.5,2,0
12198,Health,0.6,3,0
12199,Manufacturing,0.5,5,1
12200,Financial Services,0.7,2,0
12201,Manufacturing,0.8,5,1
12202,Financial Services,0.7,2,0
12203,Financial Services,0.4,2,0
12204,Retail,0.6,7,2
12205,Financial Services,0.3,2,0
12206,Manufacturing,0.9,5,1
12207,Health,1.0,3,0
12208,Health,1.0,3,0
12209,Health,0.4,3,0
12210,Financial Services,0.5,2,0
12211,Financial Services,0.3,2,0
12212,IT,0.7,4,1
12213,Property,0.6,6,2
12214,Health,0.1,3,0
12215,Property,0.2,6,2
12216,Health,0.4,3,0
12217,Health,0.8,3,0
12218,Telecommunications,0.7,8,2
12219,Financial Services,0.6,2,0
12220,Manufacturing,0.8,5,1
12221,Health,0.8,3,0
12222,Retail,0.9,7,2
12223,Financial Services,0.6,2,0
12224,Financial Services,0.7,2,0
12225,Retail,0.8,7,2
12226,Financial Services,0.9,2,0
12227,Manufacturing,0.8,5,1
12228,Manufacturing,0.7,5,1
12229,Manufacturing,0.5,5,1
12230,Health,0.6,3,0
12231,Financial Services,0.2,2,0
12232,Retail,0.6,7,2
12233,Health,0.8,3,0
12234,Entertainment,0.7,1,0
12235,Health,0.2,3,0
12236,Retail,0.6,7,2
12237,Financial Services,0.8,2,0
12238,Manufacturing,0.1,5,1
12239,Financial Services,0.8,2,0
12240,Manufacturing,0.4,5,1
12241,Financial Services,0.6,2,0
12242,Property,0.2,6,2
12243,Telecommunications,0.7,8,2
12244,Entertainment,0.0,1,0
12245,Manufacturing,0.3,5,1
12246,Financial Services,0.6,2,0
12247,Financial Services,0.6,2,0
12248,Health,0.1,3,0
12249,Manufacturing,1.0,5,1
12250,Retail,0.0,7,2
12251,Financial Services,0.3,2,0
12252,Entertainment,0.6,1,0
12253,Property,0.0,6,2
12254,Financial Services,1.0,2,0
12255,Financial Services,0.9,2,0
12256,Retail,0.3,7,2
12257,Health,0.4,3,0
12258,IT,0.3,4,1
12259,Financial Services,0.8,2,0
12260,Manufacturing,1.0,5,1
12261,Financial Services,0.8,2,0
12262,Financial Services,0.7,2,0
12263,Health,0.9,3,0
12264,Financial Services,0.7,2,0
12265,Manufacturing,0.3,5,1
12266,Manufacturing,0.5,5,1
12267,Financial Services,0.6,2,0
12268,Financial Services,0.9,2,0
12269,Property,0.5,6,2
12270,IT,0.9,4,1
12271,Financial Services,0.6,2,0
12272,Financial Services,0.7,2,0
12273,Entertainment,0.4,1,0
12274,Health,0.1,3,0
12275,IT,0.4,4,1
12276,Manufacturing,0.5,5,1
12277,Financial Services,0.4,2,0
12278,Manufacturing,0.5,5,1
12279,Financial Services,0.7,2,0
12280,Manufacturing,0.7,5,1
12281,Financial Services,0.1,2,0
12282,Financial Services,1.0,2,0
12283,Financial Services,0.8,2,0
12284,Health,1.0,3,0
12285,Retail,0.4,7,2
12286,Argiculture,0.3,0,0
12287,Property,0.9,6,2
12288,Manufacturing,0.8,5,1
12289,Argiculture,0.5,0,0
12290,Health,0.1,3,0
12291,Financial Services,0.4,2,0
12292,Financial Services,0.7,2,0
12293,Manufacturing,0.9,5,1
12294,IT,0.4,4,1
12295,Retail,0.5,7,2
12296,IT,0.3,4,1
12297,Argiculture,0.3,0,0
12298,Health,1.0,3,0
12299,Health,0.5,3,0
12300,Property,0.1,6,2
12301,Retail,0.9,7,2
12302,Retail,0.3,7,2
12303,Manufacturing,0.7,5,1
12304,Manufacturing,0.7,5,1
12305,Entertainment,0.5,1,0
12306,Manufacturing,0.2,5,1
12307,Entertainment,0.9,1,0
12308,Manufacturing,0.7,5,1
12309,Retail,0.7,7,2
12310,Manufacturing,0.9,5,1
12311,Manufacturing,0.6,5,1
12312,Health,0.9,3,0
12313,Manufacturing,0.4,5,1
12314,Health,1.0,3,0
12315,Financial Services,0.5,2,0
12316,Manufacturing,0.5,5,1
12317,Financial Services,0.7,2,0
12318,Property,1.0,6,2
12319,Entertainment,0.9,1,0
12320,Manufacturing,0.5,5,1
12321,Property,0.7,6,2
12322,Manufacturing,0.6,5,1
12323,Manufacturing,0.2,5,1
12324,Health,0.3,3,0
12325,Retail,0.7,7,2
12326,Financial Services,0.5,2,0
12327,Health,0.2,3,0
12328,Financial Services,0.5,2,0
12329,Property,0.6,6,2
12330,Financial Services,1.0,2,0
12331,Retail,0.8,7,2
12332,Financial Services,0.6,2,0
12333,Health,0.5,3,0
12334,Property,0.4,6,2
12335,Manufacturing,0.9,5,1
12336,Financial Services,0.8,2,0
12337,Manufacturing,0.7,5,1
12338,Financial Services,0.7,2,0
12339,Health,0.6,3,0
12340,Financial Services,0.9,2,0
12341,Manufacturing,0.5,5,1
12342,Manufacturing,0.1,5,1
12343,Property,0.3,6,2
12344,Financial Services,0.4,2,0
12345,Health,0.6,3,0
12346,Manufacturing,0.6,5,1
12347,Retail,0.6,7,2
12348,Telecommunications,1.0,8,2
12349,Property,0.6,6,2
12350,Financial Services,0.9,2,0
12351,Financial Services,0.6,2,0
12352,Manufacturing,0.7,5,1
12353,Retail,0.3,7,2
12354,Property,0.3,6,2
12355,Health,1.0,3,0
12356,Entertainment,0.6,1,0
12357,Financial Services,0.7,2,0
12358,Manufacturing,1.0,5,1
12359,Health,0.9,3,0
12360,Retail,0.2,7,2
12361,Financial Services,0.3,2,0
12362,Financial Services,0.4,2,0
12363,Financial Services,0.4,2,0
12364,Manufacturing,0.7,5,1
12365,Financial Services,0.4,2,0
12366,Property,0.2,6,2
12367,Retail,0.1,7,2
12368,Manufacturing,0.3,5,1
12369,Health,0.5,3,0
12370,Manufacturing,0.6,5,1
12371,Financial Services,0.6,2,0
12372,Financial Services,0.8,2,0
