,owns_car,RFM_Score ,owns_car_encoded,cluster
11304,Yes,0.6,1,1
11305,Yes,0.1,1,1
11306,No,0.4,0,2
11307,No,0.7,0,0
11308,No,0.2,0,2
11309,No,0.5,0,2
11310,Yes,0.2,1,1
11311,Yes,0.7,1,1
11312,Yes,0.6,1,1
11313,No,0.5,0,2
11314,No,0.8,0,0
11315,Yes,0.4,1,1
11316,Yes,0.0,1,1
11317,Yes,0.3,1,1
11318,Yes,0.5,1,1
11319,Yes,0.1,1,1
11320,No,0.6,0,0
11321,No,0.6,0,0
11322,Yes,0.8,1,1
11323,Yes,1.0,1,1
11324,No,0.8,0,0
11325,No,0.3,0,2
11326,Yes,0.3,1,1
11327,Yes,0.5,1,1
11328,Yes,0.8,1,1
11329,Yes,0.6,1,1
11330,Yes,0.4,1,1
11331,Yes,0.4,1,1
11332,No,0.6,0,0
11333,Yes,0.3,1,1
11334,Yes,0.9,1,1
11335,Yes,0.7,1,1
11336,Yes,0.2,1,1
11337,No,0.1,0,2
11338,Yes,0.7,1,1
11339,Yes,0.3,1,1
11340,No,0.6,0,0
11341,No,0.7,0,0
11342,Yes,0.4,1,1
11343,Yes,0.3,1,1
11344,No,0.3,0,2
11345,Yes,0.1,1,1
11346,No,0.7,0,0
11347,No,0.4,0,2
11348,No,0.1,0,2
11349,Yes,0.7,1,1
11350,Yes,0.9,1,1
11351,No,0.3,0,2
11352,Yes,0.7,1,1
11353,No,0.7,0,0
11354,Yes,0.6,1,1
11355,Yes,0.7,1,1
11356,Yes,0.4,1,1
11357,Yes,0.6,1,1
11358,Yes,0.7,1,1
11359,Yes,0.5,1,1
11360,Yes,0.6,1,1
11361,Yes,0.7,1,1
11362,Yes,0.5,1,1
11363,Yes,0.4,1,1
11364,Yes,0.6,1,1
11365,Yes,0.6,1,1
11366,No,1.0,0,0
11367,No,0.3,0,2
11368,Yes,0.0,1,1
11369,No,0.4,0,2
11370,No,0.5,0,2
11371,No,0.1,0,2
11372,Yes,0.4,1,1
11373,No,0.3,0,2
11374,No,0.3,0,2
11375,No,0.5,0,2
11376,No,0.5,0,2
11377,No,0.1,0,2
11378,No,0.8,0,0
11379,No,0.6,0,0
11380,Yes,0.9,1,1
11381,No,0.7,0,0
11382,No,0.5,0,2
11383,No,0.3,0,2
11384,Yes,0.5,1,1
11385,No,0.6,0,0
11386,Yes,0.3,1,1
11387,No,0.9,0,0
11388,Yes,0.4,1,1
11389,No,0.8,0,0
11390,Yes,0.7,1,1
11391,No,0.5,0,2
11392,No,0.8,0,0
11393,Yes,0.5,1,1
11394,No,0.6,0,0
11395,Yes,0.3,1,1
11396,No,0.7,0,0
11397,Yes,0.7,1,1
11398,Yes,0.8,1,1
11399,Yes,0.6,1,1
11400,No,0.9,0,0
11401,Yes,0.7,1,1
11402,No,0.8,0,0
11403,No,0.5,0,2
11404,No,0.8,0,0
11405,No,0.3,0,2
11406,No,0.8,0,0
11407,No,0.5,0,2
11408,No,0.8,0,0
11409,No,0.7,0,0
11410,Yes,0.6,1,1
11411,No,0.2,0,2
11412,No,1.0,0,0
11413,No,0.8,0,0
11414,No,0.5,0,2
11415,No,0.6,0,0
11416,No,0.4,0,2
11417,No,0.1,0,2
11418,Yes,0.3,1,1
11419,Yes,0.6,1,1
11420,No,0.7,0,0
11421,Yes,0.3,1,1
11422,Yes,0.8,1,1
11423,Yes,0.6,1,1
11424,Yes,1.0,1,1
11425,Yes,0.8,1,1
11426,No,0.6,0,0
11427,Yes,0.6,1,1
11428,No,0.6,0,0
11429,No,0.2,0,2
11430,Yes,0.8,1,1
11431,No,0.8,0,0
11432,Yes,1.0,1,1
11433,Yes,0.6,1,1
11434,Yes,0.7,1,1
11435,Yes,0.3,1,1
11436,No,0.6,0,0
11437,Yes,0.9,1,1
11438,No,0.3,0,2
11439,Yes,0.6,1,1
11440,Yes,0.7,1,1
11441,Yes,0.8,1,1
11442,Yes,0.5,1,1
11443,No,0.5,0,2
11444,No,0.7,0,0
11445,Yes,1.0,1,1
11446,Yes,1.0,1,1
11447,No,0.1,0,2
11448,Yes,0.5,1,1
11449,Yes,0.6,1,1
11450,Yes,0.7,1,1
11451,No,0.8,0,0
11452,Yes,0.8,1,1
11453,Yes,0.7,1,1
11454,No,0.4,0,2
11455,No,0.1,0,2
11456,No,0.8,0,0
11457,No,0.4,0,2
11458,No,0.7,0,0
11459,Yes,0.5,1,1
11460,No,0.4,0,2
11461,Yes,0.6,1,1
11462,Yes,0.6,1,1
11463,Yes,0.5,1,1
11464,No,1.0,0,0
11465,Yes,0.7,1,1
11466,No,0.3,0,2
11467,No,0.9,0,0
11468,Yes,0.6,1,1
11469,Yes,0.5,1,1
11470,Yes,0.4,1,1
11471,No,0.7,0,0
11472,No,0.5,0,2
11473,Yes,0.3,1,1
11474,Yes,0.7,1,1
11475,No,0.4,0,2
11476,Yes,0.1,1,1
11477,No,0.4,0,2
11478,Yes,0.2,1,1
11479,No,0.7,0,0
11480,Yes,0.1,1,1
11481,Yes,0.3,1,1
11482,Yes,0.1,1,1
11483,Yes,0.8,1,1
11484,Yes,0.0,1,1
11485,Yes,0.5,1,1
11486,Yes,0.9,1,1
11487,Yes,0.6,1,1
11488,No,0.8,0,0
11489,No,0.6,0,0
11490,Yes,0.3,1,1
11491,No,0.5,0,2
11492,Yes,0.6,1,1
11493,Yes,0.9,1,1
11494,Yes,0.8,1,1
11495,Yes,0.4,1,1
11496,Yes,0.5,1,1
11497,Yes,0.8,1,1
11498,No,0.7,0,0
11499,Yes,0.4,1,1
11500,No,0.7,0,0
11501,Yes,0.6,1,1
11502,No,0.4,0,2
11503,Yes,0.5,1,1
11504,Yes,0.2,1,1
11505,No,0.5,0,2
11506,Yes,0.4,1,1
11507,Yes,0.4,1,1
11508,No,0.7,0,0
11509,No,0.9,0,0
11510,Yes,0.9,1,1
11511,No,0.4,0,2
11512,No,0.9,0,0
11513,Yes,0.9,1,1
11514,Yes,0.4,1,1
11515,No,0.4,0,2
11516,No,0.0,0,2
11517,No,0.9,0,0
11518,No,0.7,0,0
11519,Yes,0.6,1,1
11520,No,0.8,0,0
11521,No,0.9,0,0
11522,Yes,0.1,1,1
11523,Yes,0.7,1,1
11524,No,0.7,0,0
11525,Yes,0.9,1,1
11526,No,0.0,0,2
11527,Yes,0.5,1,1
11528,No,0.4,0,2
11529,Yes,0.8,1,1
11530,No,0.9,0,0
11531,Yes,0.7,1,1
11532,No,0.4,0,2
11533,Yes,0.6,1,1
11534,No,0.6,0,0
11535,Yes,0.4,1,1
11536,Yes,0.7,1,1
11537,Yes,0.3,1,1
11538,No,0.9,0,0
11539,Yes,0.8,1,1
11540,Yes,0.3,1,1
11541,No,0.9,0,0
11542,No,0.6,0,0
11543,Yes,0.9,1,1
11544,No,0.7,0,0
11545,Yes,0.9,1,1
11546,Yes,0.3,1,1
11547,No,0.6,0,0
11548,No,1.0,0,0
11549,Yes,0.8,1,1
11550,Yes,0.5,1,1
11551,Yes,0.6,1,1
11552,Yes,0.5,1,1
11553,Yes,0.3,1,1
11554,Yes,0.1,1,1
11555,Yes,0.7,1,1
11556,Yes,0.4,1,1
11557,Yes,0.7,1,1
11558,Yes,0.6,1,1
11559,Yes,0.3,1,1
11560,No,0.7,0,0
11561,Yes,0.4,1,1
11562,Yes,0.9,1,1
11563,No,0.5,0,2
11564,No,0.2,0,2
11565,Yes,0.8,1,1
11566,Yes,0.5,1,1
11567,No,0.5,0,2
11568,Yes,0.1,1,1
11569,No,0.7,0,0
11570,No,0.7,0,0
11571,Yes,0.6,1,1
11572,Yes,0.6,1,1
11573,Yes,0.7,1,1
11574,Yes,0.6,1,1
11575,No,0.4,0,2
11576,No,0.3,0,2
11577,Yes,0.7,1,1
11578,No,0.7,0,0
11579,Yes,0.5,1,1
11580,No,0.8,0,0
11581,Yes,0.7,1,1
11582,No,0.4,0,2
11583,Yes,0.3,1,1
11584,Yes,0.6,1,1
11585,Yes,0.6,1,1
11586,No,0.5,0,2
11587,No,0.8,0,0
11588,Yes,0.8,1,1
11589,No,0.7,0,0
11590,No,0.7,0,0
11591,No,0.9,0,0
11592,No,0.8,0,0
11593,Yes,0.7,1,1
11594,No,0.6,0,0
11595,Yes,0.8,1,1
11596,Yes,0.7,1,1
11597,Yes,0.7,1,1
11598,Yes,0.7,1,1
11599,Yes,0.9,1,1
11600,No,0.9,0,0
11601,No,0.9,0,0
11602,Yes,0.3,1,1
11603,No,0.7,0,0
11604,Yes,0.3,1,1
11605,Yes,0.0,1,1
11606,No,0.5,0,2
11607,No,0.1,0,2
11608,Yes,0.7,1,1
11609,Yes,0.4,1,1
11610,No,0.9,0,0
11611,Yes,0.8,1,1
11612,Yes,0.9,1,1
11613,Yes,0.6,1,1
11614,No,0.7,0,0
11615,Yes,0.1,1,1
11616,No,0.3,0,2
11617,No,1.0,0,0
11618,No,0.7,0,0
11619,No,0.7,0,0
11620,Yes,0.6,1,1
11621,No,0.6,0,0
11622,No,1.0,0,0
11623,Yes,0.1,1,1
11624,No,0.6,0,0
11625,Yes,0.5,1,1
11626,No,0.5,0,2
11627,No,0.6,0,0
11628,Yes,0.9,1,1
11629,No,0.7,0,0
11630,No,0.7,0,0
11631,No,1.0,0,0
11632,No,0.3,0,2
11633,No,0.5,0,2
11634,No,0.6,0,0
11635,No,0.7,0,0
11636,No,0.3,0,2
11637,No,0.7,0,0
11638,No,0.4,0,2
11639,Yes,0.5,1,1
11640,No,0.1,0,2
11641,No,0.8,0,0
11642,Yes,0.7,1,1
11643,No,0.7,0,0
11644,No,0.7,0,0
11645,No,0.8,0,0
11646,No,0.2,0,2
11647,Yes,0.8,1,1
11648,Yes,0.6,1,1
11649,No,0.9,0,0
11650,Yes,0.7,1,1
11651,Yes,1.0,1,1
11652,Yes,0.6,1,1
11653,No,0.9,0,0
11654,No,0.6,0,0
11655,Yes,0.1,1,1
11656,Yes,0.7,1,1
11657,Yes,0.7,1,1
11658,Yes,0.7,1,1
11659,Yes,0.9,1,1
11660,No,0.4,0,2
11661,No,0.6,0,0
11662,Yes,0.8,1,1
11663,Yes,0.4,1,1
11664,Yes,0.6,1,1
11665,Yes,0.7,1,1
11666,No,0.7,0,0
11667,No,0.6,0,0
11668,Yes,0.7,1,1
11669,No,0.8,0,0
11670,Yes,0.4,1,1
11671,Yes,0.4,1,1
11672,No,0.5,0,2
11673,No,0.4,0,2
11674,Yes,1.0,1,1
11675,No,0.1,0,2
11676,No,0.6,0,0
11677,No,0.8,0,0
11678,Yes,0.6,1,1
11679,No,0.7,0,0
11680,No,0.4,0,2
11681,Yes,0.6,1,1
11682,Yes,0.4,1,1
11683,No,0.5,0,2
11684,Yes,0.7,1,1
11685,Yes,0.6,1,1
11686,No,0.4,0,2
11687,Yes,0.7,1,1
11688,No,0.4,0,2
11689,Yes,0.8,1,1
11690,No,0.6,0,0
11691,Yes,0.4,1,1
11692,No,0.8,0,0
11693,Yes,1.0,1,1
11694,No,0.4,0,2
11695,No,0.4,0,2
11696,Yes,0.1,1,1
11697,Yes,0.5,1,1
11698,Yes,0.6,1,1
11699,No,0.7,0,0
11700,Yes,0.5,1,1
11701,No,1.0,0,0
11702,Yes,0.5,1,1
11703,Yes,0.4,1,1
11704,Yes,0.0,1,1
11705,No,0.1,0,2
11706,Yes,0.5,1,1
11707,Yes,0.4,1,1
11708,Yes,1.0,1,1
11709,No,0.8,0,0
11710,Yes,0.7,1,1
11711,Yes,0.6,1,1
11712,Yes,0.8,1,1
11713,Yes,0.4,1,1
11714,No,0.5,0,2
11715,Yes,0.6,1,1
11716,Yes,0.5,1,1
11717,Yes,0.5,1,1
11718,Yes,0.8,1,1
11719,No,0.3,0,2
11720,Yes,0.1,1,1
11721,No,0.6,0,0
11722,Yes,0.6,1,1
11723,No,0.7,0,0
11724,Yes,0.6,1,1
11725,No,0.2,0,2
11726,Yes,0.6,1,1
11727,No,0.6,0,0
11728,No,0.4,0,2
11729,Yes,0.7,1,1
11730,Yes,0.7,1,1
11731,Yes,0.5,1,1
11732,No,0.9,0,0
11733,No,0.6,0,0
11734,No,0.1,0,2
11735,No,0.6,0,0
11736,No,0.2,0,2
11737,No,0.2,0,2
11738,Yes,0.1,1,1
11739,No,0.6,0,0
11740,Yes,0.3,1,1
11741,Yes,0.4,1,1
11742,No,0.7,0,0
11743,No,0.4,0,2
11744,No,1.0,0,0
11745,Yes,0.3,1,1
11746,Yes,0.5,1,1
11747,No,0.5,0,2
11748,No,0.4,0,2
11749,Yes,0.6,1,1
11750,No,0.3,0,2
11751,Yes,0.0,1,1
11752,Yes,0.3,1,1
11753,Yes,0.9,1,1
11754,No,0.2,0,2
11755,Yes,0.8,1,1
11756,No,0.6,0,0
11757,Yes,0.3,1,1
11758,Yes,0.6,1,1
11759,Yes,0.3,1,1
11760,No,0.7,0,0
11761,Yes,0.7,1,1
11762,Yes,0.6,1,1
11763,No,0.4,0,2
11764,No,0.7,0,0
11765,Yes,0.3,1,1
11766,No,0.4,0,2
11767,No,0.7,0,0
11768,No,0.7,0,0
11769,Yes,0.6,1,1
11770,Yes,0.3,1,1
11771,Yes,0.5,1,1
11772,No,0.4,0,2
11773,No,0.4,0,2
11774,No,0.5,0,2
11775,No,0.4,0,2
11776,Yes,0.0,1,1
11777,Yes,0.7,1,1
11778,Yes,0.6,1,1
11779,Yes,0.4,1,1
11780,Yes,0.4,1,1
11781,No,0.5,0,2
11782,No,0.8,0,0
11783,No,0.7,0,0
11784,Yes,0.7,1,1
11785,Yes,0.7,1,1
11786,No,1.0,0,0
11787,Yes,0.2,1,1
11788,Yes,0.3,1,1
11789,Yes,0.6,1,1
11790,No,0.6,0,0
11791,Yes,0.4,1,1
11792,No,0.6,0,0
11793,No,0.6,0,0
11794,No,0.6,0,0
11795,Yes,0.7,1,1
11796,No,0.7,0,0
11797,No,0.9,0,0
11798,Yes,0.2,1,1
11799,Yes,0.2,1,1
11800,No,0.3,0,2
11801,Yes,0.9,1,1
11802,Yes,0.5,1,1
11803,Yes,0.5,1,1
11804,No,1.0,0,0
11805,Yes,0.7,1,1
11806,No,0.9,0,0
11807,No,0.7,0,0
11808,No,0.0,0,2
11809,Yes,0.4,1,1
11810,No,0.3,0,2
11811,Yes,0.1,1,1
11812,Yes,0.8,1,1
11813,No,0.7,0,0
11814,Yes,0.5,1,1
11815,Yes,0.4,1,1
11816,No,0.4,0,2
11817,No,0.5,0,2
11818,Yes,0.4,1,1
11819,No,0.2,0,2
11820,No,0.8,0,0
11821,No,1.0,0,0
11822,No,0.3,0,2
11823,Yes,0.2,1,1
11824,No,1.0,0,0
11825,No,0.2,0,2
11826,No,0.7,0,0
11827,Yes,0.6,1,1
11828,No,0.6,0,0
11829,No,0.4,0,2
11830,Yes,0.3,1,1
11831,Yes,0.7,1,1
11832,No,0.1,0,2
11833,Yes,0.6,1,1
11834,No,0.1,0,2
11835,Yes,0.9,1,1
11836,Yes,0.7,1,1
11837,No,0.5,0,2
11838,Yes,0.8,1,1
11839,Yes,0.3,1,1
11840,No,0.5,0,2
11841,No,0.7,0,0
11842,No,0.4,0,2
11843,Yes,0.4,1,1
11844,No,0.4,0,2
11845,Yes,0.7,1,1
11846,No,0.9,0,0
11847,No,0.6,0,0
11848,Yes,0.6,1,1
11849,Yes,0.3,1,1
11850,No,0.6,0,0
11851,Yes,0.7,1,1
11852,Yes,0.4,1,1
11853,Yes,0.3,1,1
11854,No,0.6,0,0
11855,Yes,0.8,1,1
11856,No,0.9,0,0
11857,No,0.8,0,0
11858,Yes,0.7,1,1
11859,No,0.8,0,0
11860,Yes,0.9,1,1
11861,Yes,0.4,1,1
11862,Yes,0.7,1,1
11863,Yes,0.3,1,1
11864,No,0.4,0,2
11865,No,0.8,0,0
11866,Yes,0.0,1,1
11867,No,0.5,0,2
11868,Yes,0.1,1,1
11869,Yes,0.3,1,1
11870,Yes,0.7,1,1
11871,Yes,0.9,1,1
11872,No,0.7,0,0
11873,Yes,0.2,1,1
11874,No,0.7,0,0
11875,No,0.3,0,2
11876,Yes,0.7,1,1
11877,Yes,0.7,1,1
11878,No,0.9,0,0
11879,Yes,0.4,1,1
11880,Yes,0.4,1,1
11881,Yes,0.9,1,1
11882,Yes,0.6,1,1
11883,No,0.8,0,0
11884,No,0.6,0,0
11885,Yes,0.7,1,1
11886,No,0.7,0,0
11887,Yes,0.0,1,1
11888,No,0.3,0,2
11889,Yes,0.9,1,1
11890,No,0.6,0,0
11891,No,0.5,0,2
11892,Yes,0.7,1,1
11893,Yes,0.2,1,1
11894,No,0.6,0,0
11895,Yes,0.6,1,1
11896,Yes,0.2,1,1
11897,No,0.3,0,2
11898,Yes,0.8,1,1
11899,Yes,0.5,1,1
11900,No,0.5,0,2
11901,No,0.1,0,2
11902,Yes,0.1,1,1
11903,Yes,0.5,1,1
11904,No,0.1,0,2
11905,No,0.9,0,0
11906,No,0.7,0,0
11907,No,0.8,0,0
11908,Yes,0.6,1,1
11909,Yes,0.5,1,1
11910,Yes,0.7,1,1
11911,No,0.6,0,0
11912,Yes,0.7,1,1
11913,Yes,0.3,1,1
11914,Yes,0.4,1,1
11915,Yes,0.4,1,1
11916,Yes,0.5,1,1
11917,No,0.4,0,2
11918,Yes,0.5,1,1
11919,No,0.7,0,0
11920,No,0.3,0,2
11921,No,0.5,0,2
11922,No,0.3,0,2
11923,Yes,0.2,1,1
11924,No,0.1,0,2
11925,Yes,0.7,1,1
11926,Yes,0.7,1,1
11927,No,0.6,0,0
11928,Yes,0.6,1,1
11929,No,0.7,0,0
11930,Yes,0.3,1,1
11931,Yes,0.2,1,1
11932,No,0.5,0,2
11933,Yes,0.9,1,1
11934,Yes,0.4,1,1
11935,No,0.0,0,2
11936,Yes,0.7,1,1
11937,No,0.6,0,0
11938,Yes,0.5,1,1
11939,No,0.6,0,0
11940,Yes,0.9,1,1
11941,No,0.4,0,2
11942,Yes,0.6,1,1
11943,Yes,0.7,1,1
11944,No,0.7,0,0
11945,Yes,0.4,1,1
11946,No,0.4,0,2
11947,Yes,0.8,1,1
11948,Yes,0.3,1,1
11949,No,0.4,0,2
11950,Yes,0.4,1,1
11951,Yes,0.5,1,1
11952,No,0.6,0,0
11953,Yes,0.9,1,1
11954,Yes,0.6,1,1
11955,No,0.5,0,2
11956,Yes,0.6,1,1
11957,No,0.5,0,2
11958,No,0.7,0,0
11959,Yes,0.5,1,1
11960,Yes,0.6,1,1
11961,Yes,1.0,1,1
11962,No,0.9,0,0
11963,Yes,0.9,1,1
11964,No,0.8,0,0
11965,Yes,0.4,1,1
11966,No,0.7,0,0
11967,Yes,0.5,1,1
11968,Yes,0.7,1,1
11969,No,0.7,0,0
11970,Yes,0.9,1,1
11971,No,0.7,0,0
11972,No,0.4,0,2
11973,No,0.3,0,2
11974,Yes,0.7,1,1
11975,Yes,0.8,1,1
11976,Yes,0.4,1,1
11977,No,0.6,0,0
11978,Yes,0.5,1,1
11979,No,0.4,0,2
11980,No,0.6,0,0
11981,Yes,0.4,1,1
11982,No,0.7,0,0
11983,No,0.5,0,2
11984,No,0.9,0,0
11985,No,0.6,0,0
11986,Yes,0.6,1,1
11987,Yes,0.9,1,1
11988,Yes,0.9,1,1
11989,Yes,0.3,1,1
11990,No,0.8,0,0
11991,Yes,0.9,1,1
11992,No,0.4,0,2
11993,Yes,0.3,1,1
11994,No,0.9,0,0
11995,No,0.1,0,2
11996,Yes,0.7,1,1
11997,Yes,0.6,1,1
11998,No,0.3,0,2
11999,No,0.4,0,2
12000,No,0.7,0,0
12001,Yes,0.6,1,1
12002,No,0.8,0,0
12003,No,0.8,0,0
12004,No,0.4,0,2
12005,Yes,0.5,1,1
12006,Yes,0.7,1,1
12007,No,0.9,0,0
12008,Yes,0.3,1,1
12009,Yes,0.3,1,1
12010,No,0.6,0,0
12011,Yes,0.0,1,1
12012,Yes,0.7,1,1
12013,Yes,0.7,1,1
12014,No,0.5,0,2
12015,No,1.0,0,0
12016,Yes,0.9,1,1
12017,No,0.2,0,2
12018,Yes,0.5,1,1
12019,Yes,0.1,1,1
12020,No,1.0,0,0
12021,Yes,0.7,1,1
12022,No,0.8,0,0
12023,No,0.6,0,0
12024,Yes,0.3,1,1
12025,Yes,0.3,1,1
12026,No,0.1,0,2
12027,Yes,0.3,1,1
12028,Yes,0.3,1,1
12029,No,0.9,0,0
12030,No,0.6,0,0
12031,No,0.9,0,0
12032,Yes,0.9,1,1
12033,No,0.7,0,0
12034,No,0.9,0,0
12035,No,0.5,0,2
12036,No,0.6,0,0
12037,No,0.3,0,2
12038,No,0.8,0,0
12039,Yes,0.4,1,1
12040,Yes,0.6,1,1
12041,No,0.4,0,2
12042,No,0.4,0,2
12043,No,0.8,0,0
12044,No,0.9,0,0
12045,No,0.5,0,2
12046,No,0.3,0,2
12047,No,0.1,0,2
12048,No,0.1,0,2
12049,Yes,0.4,1,1
12050,Yes,0.7,1,1
12051,No,0.8,0,0
12052,No,0.7,0,0
12053,No,0.2,0,2
12054,No,0.3,0,2
12055,Yes,0.2,1,1
12056,Yes,0.7,1,1
12057,Yes,0.8,1,1
12058,No,0.2,0,2
12059,Yes,0.9,1,1
12060,No,0.4,0,2
12061,Yes,0.4,1,1
12062,Yes,0.9,1,1
12063,Yes,0.3,1,1
12064,No,0.6,0,0
12065,No,0.3,0,2
12066,Yes,0.5,1,1
12067,No,0.9,0,0
12068,Yes,0.4,1,1
12069,No,0.4,0,2
12070,No,0.9,0,0
12071,Yes,0.7,1,1
12072,Yes,0.9,1,1
12073,Yes,0.9,1,1
12074,No,0.4,0,2
12075,No,0.3,0,2
12076,Yes,0.5,1,1
12077,No,0.8,0,0
12078,Yes,0.7,1,1
12079,Yes,0.6,1,1
12080,No,0.5,0,2
12081,No,0.7,0,0
12082,Yes,0.1,1,1
12083,No,0.6,0,0
12084,Yes,0.9,1,1
12085,Yes,0.7,1,1
12086,Yes,0.7,1,1
12087,Yes,0.7,1,1
12088,Yes,0.7,1,1
12089,Yes,0.5,1,1
12090,Yes,1.0,1,1
12091,No,1.0,0,0
12092,No,0.5,0,2
12093,Yes,0.4,1,1
12094,Yes,1.0,1,1
12095,No,0.7,0,0
12096,No,0.1,0,2
12097,No,0.8,0,0
12098,Yes,0.3,1,1
12099,Yes,0.0,1,1
12100,Yes,0.4,1,1
12101,No,0.3,0,2
12102,No,0.1,0,2
12103,No,0.9,0,0
12104,Yes,0.7,1,1
12105,No,0.4,0,2
12106,No,0.8,0,0
12107,Yes,0.4,1,1
12108,No,0.9,0,0
12109,No,0.6,0,0
12110,Yes,0.5,1,1
12111,No,0.6,0,0
12112,No,0.5,0,2
12113,No,0.7,0,0
12114,Yes,0.6,1,1
12115,Yes,0.4,1,1
12116,Yes,0.7,1,1
12117,Yes,0.5,1,1
12118,No,0.8,0,0
12119,Yes,0.6,1,1
12120,No,0.7,0,0
12121,Yes,0.5,1,1
12122,Yes,0.9,1,1
12123,No,0.7,0,0
12124,Yes,0.2,1,1
12125,No,0.6,0,0
12126,No,0.6,0,0
12127,No,0.9,0,0
12128,No,0.6,0,0
12129,Yes,1.0,1,1
12130,Yes,0.9,1,1
12131,No,0.7,0,0
12132,Yes,0.9,1,1
12133,Yes,0.8,1,1
12134,No,0.3,0,2
12135,Yes,0.7,1,1
12136,No,0.1,0,2
12137,No,0.6,0,0
12138,No,0.5,0,2
12139,No,0.9,0,0
12140,No,0.4,0,2
12141,Yes,0.7,1,1
12142,Yes,0.3,1,1
12143,No,0.8,0,0
12144,No,0.9,0,0
12145,Yes,1.0,1,1
12146,Yes,0.5,1,1
12147,No,0.3,0,2
12148,Yes,0.9,1,1
12149,Yes,0.4,1,1
12150,No,0.9,0,0
12151,No,0.1,0,2
12152,Yes,1.0,1,1
12153,No,0.7,0,0
12154,No,0.8,0,0
12155,Yes,0.9,1,1
12156,Yes,0.5,1,1
12157,Yes,0.4,1,1
12158,No,0.5,0,2
12159,Yes,0.3,1,1
12160,No,0.3,0,2
12161,Yes,0.9,1,1
12162,Yes,0.2,1,1
12163,Yes,0.4,1,1
12164,Yes,0.8,1,1
12165,Yes,0.1,1,1
12166,No,0.9,0,0
12167,Yes,0.6,1,1
12168,Yes,0.4,1,1
12169,No,0.1,0,2
12170,Yes,0.2,1,1
12171,Yes,0.1,1,1
12172,No,0.9,0,0
12173,Yes,0.3,1,1
12174,No,0.6,0,0
12175,Yes,0.6,1,1
12176,Yes,0.6,1,1
12177,Yes,0.3,1,1
12178,No,0.7,0,0
12179,No,0.2,0,2
12180,Yes,0.3,1,1
12181,Yes,0.6,1,1
12182,No,0.7,0,0
12183,Yes,0.4,1,1
12184,No,0.4,0,2
12185,Yes,0.2,1,1
12186,No,1.0,0,0
12187,Yes,0.8,1,1
12188,Yes,0.4,1,1
12189,No,0.9,0,0
12190,No,0.5,0,2
12191,No,0.3,0,2
12192,Yes,0.7,1,1
12193,Yes,0.4,1,1
12194,Yes,0.7,1,1
12195,Yes,0.8,1,1
12196,Yes,0.4,1,1
12197,No,0.5,0,2
12198,Yes,0.6,1,1
12199,No,0.5,0,2
12200,Yes,0.7,1,1
12201,No,0.8,0,0
12202,Yes,0.7,1,1
12203,No,0.4,0,2
12204,No,0.6,0,0
12205,No,0.3,0,2
12206,Yes,0.9,1,1
12207,No,1.0,0,0
12208,No,1.0,0,0
12209,No,0.4,0,2
12210,Yes,0.5,1,1
12211,Yes,0.3,1,1
12212,No,0.7,0,0
12213,Yes,0.6,1,1
12214,No,0.1,0,2
12215,No,0.2,0,2
12216,Yes,0.4,1,1
12217,No,0.8,0,0
12218,Yes,0.7,1,1
12219,No,0.6,0,0
12220,No,0.8,0,0
12221,Yes,0.8,1,1
12222,Yes,0.9,1,1
12223,Yes,0.6,1,1
12224,No,0.7,0,0
12225,Yes,0.8,1,1
12226,Yes,0.9,1,1
12227,No,0.8,0,0
12228,Yes,0.7,1,1
12229,No,0.5,0,2
12230,No,0.6,0,0
12231,Yes,0.2,1,1
12232,Yes,0.6,1,1
12233,Yes,0.8,1,1
12234,No,0.7,0,0
12235,No,0.2,0,2
12236,No,0.6,0,0
12237,No,0.8,0,0
12238,No,0.1,0,2
12239,Yes,0.8,1,1
12240,No,0.4,0,2
12241,No,0.6,0,0
12242,No,0.2,0,2
12243,Yes,0.7,1,1
12244,Yes,0.0,1,1
12245,No,0.3,0,2
12246,No,0.6,0,0
12247,Yes,0.6,1,1
12248,No,0.1,0,2
12249,Yes,1.0,1,1
12250,Yes,0.0,1,1
12251,Yes,0.3,1,1
12252,No,0.6,0,0
12253,Yes,0.0,1,1
12254,Yes,1.0,1,1
12255,No,0.9,0,0
12256,No,0.3,0,2
12257,Yes,0.4,1,1
12258,Yes,0.3,1,1
12259,Yes,0.8,1,1
12260,No,1.0,0,0
12261,Yes,0.8,1,1
12262,No,0.7,0,0
12263,No,0.9,0,0
12264,Yes,0.7,1,1
12265,Yes,0.3,1,1
12266,No,0.5,0,2
12267,Yes,0.6,1,1
12268,Yes,0.9,1,1
12269,No,0.5,0,2
12270,No,0.9,0,0
12271,Yes,0.6,1,1
12272,No,0.7,0,0
12273,No,0.4,0,2
12274,Yes,0.1,1,1
12275,Yes,0.4,1,1
12276,No,0.5,0,2
12277,Yes,0.4,1,1
12278,No,0.5,0,2
12279,No,0.7,0,0
12280,No,0.7,0,0
12281,Yes,0.1,1,1
12282,Yes,1.0,1,1
12283,No,0.8,0,0
12284,Yes,1.0,1,1
12285,Yes,0.4,1,1
12286,Yes,0.3,1,1
12287,No,0.9,0,0
12288,Yes,0.8,1,1
12289,Yes,0.5,1,1
12290,No,0.1,0,2
12291,Yes,0.4,1,1
12292,No,0.7,0,0
12293,Yes,0.9,1,1
12294,Yes,0.4,1,1
12295,Yes,0.5,1,1
12296,No,0.3,0,2
12297,No,0.3,0,2
