,state,RFM_Score ,state_encoded,cluster
11920,QLD,0.3,1,2
11921,NSW,0.5,0,0
11922,VIC,0.3,2,1
11923,QLD,0.2,1,2
11924,VIC,0.1,2,1
11925,VIC,0.7,2,1
11926,NSW,0.7,0,0
11927,NSW,0.6,0,0
11928,VIC,0.6,2,1
11929,QLD,0.7,1,2
11930,QLD,0.3,1,2
11931,QLD,0.2,1,2
11932,NSW,0.5,0,0
11933,NSW,0.9,0,0
11934,NSW,0.4,0,0
11935,NSW,0.0,0,0
11936,NSW,0.7,0,0
11937,NSW,0.6,0,0
11938,NSW,0.5,0,0
11939,VIC,0.6,2,1
11940,VIC,0.9,2,1
11941,NSW,0.4,0,0
11942,NSW,0.6,0,0
11943,NSW,0.7,0,0
11944,NSW,0.7,0,0
11945,NSW,0.4,0,0
11946,NSW,0.4,0,0
11947,NSW,0.8,0,0
11948,VIC,0.3,2,1
11949,NSW,0.4,0,0
11950,VIC,0.4,2,1
11951,NSW,0.5,0,0
11952,QLD,0.6,1,2
11953,NSW,0.9,0,0
11954,NSW,0.6,0,0
11955,VIC,0.5,2,1
11956,VIC,0.6,2,1
11957,VIC,0.5,2,1
11958,VIC,0.7,2,1
11959,NSW,0.5,0,0
11960,NSW,0.6,0,0
11961,NSW,1.0,0,0
11962,VIC,0.9,2,1
11963,NSW,0.9,0,0
11964,NSW,0.8,0,0
11965,NSW,0.4,0,0
11966,NSW,0.7,0,0
11967,NSW,0.5,0,0
11968,NSW,0.7,0,0
11969,NSW,0.7,0,0
11970,NSW,0.9,0,0
11971,NSW,0.7,0,0
11972,QLD,0.4,1,2
11973,NSW,0.3,0,0
11974,NSW,0.7,0,0
11975,QLD,0.8,1,2
11976,NSW,0.4,0,0
11977,QLD,0.6,1,2
11978,VIC,0.5,2,1
11979,QLD,0.4,1,2
11980,QLD,0.6,1,2
11981,NSW,0.4,0,0
11982,VIC,0.7,2,1
11983,NSW,0.5,0,0
11984,NSW,0.9,0,0
11985,QLD,0.6,1,2
11986,NSW,0.6,0,0
11987,VIC,0.9,2,1
11988,NSW,0.9,0,0
11989,VIC,0.3,2,1
11990,NSW,0.8,0,0
11991,NSW,0.9,0,0
11992,VIC,0.4,2,1
11993,VIC,0.3,2,1
11994,VIC,0.9,2,1
11995,QLD,0.1,1,2
11996,NSW,0.7,0,0
11997,NSW,0.6,0,0
11998,VIC,0.3,2,1
11999,NSW,0.4,0,0
12000,VIC,0.7,2,1
12001,NSW,0.6,0,0
12002,QLD,0.8,1,2
12003,QLD,0.8,1,2
12004,NSW,0.4,0,0
12005,NSW,0.5,0,0
12006,VIC,0.7,2,1
12007,QLD,0.9,1,2
12008,NSW,0.3,0,0
12009,NSW,0.3,0,0
12010,NSW,0.6,0,0
12011,NSW,0.0,0,0
12012,NSW,0.7,0,0
12013,VIC,0.7,2,1
12014,NSW,0.5,0,0
12015,NSW,1.0,0,0
12016,NSW,0.9,0,0
12017,VIC,0.2,2,1
12018,NSW,0.5,0,0
12019,NSW,0.1,0,0
12020,NSW,1.0,0,0
12021,NSW,0.7,0,0
12022,VIC,0.8,2,1
12023,QLD,0.6,1,2
12024,VIC,0.3,2,1
12025,NSW,0.3,0,0
12026,NSW,0.1,0,0
12027,NSW,0.3,0,0
12028,NSW,0.3,0,0
12029,NSW,0.9,0,0
12030,NSW,0.6,0,0
12031,NSW,0.9,0,0
12032,NSW,0.9,0,0
12033,NSW,0.7,0,0
12034,VIC,0.9,2,1
12035,VIC,0.5,2,1
12036,VIC,0.6,2,1
12037,QLD,0.3,1,2
12038,VIC,0.8,2,1
12039,NSW,0.4,0,0
12040,VIC,0.6,2,1
12041,NSW,0.4,0,0
12042,QLD,0.4,1,2
12043,QLD,0.8,1,2
12044,NSW,0.9,0,0
12045,NSW,0.5,0,0
12046,NSW,0.3,0,0
12047,QLD,0.1,1,2
12048,NSW,0.1,0,0
12049,NSW,0.4,0,0
12050,NSW,0.7,0,0
12051,NSW,0.8,0,0
12052,NSW,0.7,0,0
12053,QLD,0.2,1,2
12054,NSW,0.3,0,0
12055,VIC,0.2,2,1
12056,QLD,0.7,1,2
12057,NSW,0.8,0,0
12058,QLD,0.2,1,2
12059,VIC,0.9,2,1
12060,NSW,0.4,0,0
12061,NSW,0.4,0,0
12062,QLD,0.9,1,2
12063,QLD,0.3,1,2
12064,VIC,0.6,2,1
12065,NSW,0.3,0,0
12066,NSW,0.5,0,0
12067,QLD,0.9,1,2
12068,NSW,0.4,0,0
12069,VIC,0.4,2,1
12070,VIC,0.9,2,1
12071,NSW,0.7,0,0
12072,VIC,0.9,2,1
12073,QLD,0.9,1,2
12074,NSW,0.4,0,0
12075,NSW,0.3,0,0
12076,VIC,0.5,2,1
12077,QLD,0.8,1,2
12078,VIC,0.7,2,1
12079,VIC,0.6,2,1
12080,VIC,0.5,2,1
12081,QLD,0.7,1,2
12082,VIC,0.1,2,1
12083,NSW,0.6,0,0
12084,VIC,0.9,2,1
12085,QLD,0.7,1,2
12086,VIC,0.7,2,1
12087,NSW,0.7,0,0
12088,NSW,0.7,0,0
12089,QLD,0.5,1,2
12090,NSW,1.0,0,0
12091,VIC,1.0,2,1
12092,NSW,0.5,0,0
12093,NSW,0.4,0,0
12094,QLD,1.0,1,2
12095,NSW,0.7,0,0
12096,VIC,0.1,2,1
12097,NSW,0.8,0,0
12098,VIC,0.3,2,1
12099,NSW,0.0,0,0
12100,QLD,0.4,1,2
12101,VIC,0.3,2,1
12102,NSW,0.1,0,0
12103,VIC,0.9,2,1
12104,VIC,0.7,2,1
12105,QLD,0.4,1,2
12106,VIC,0.8,2,1
12107,NSW,0.4,0,0
12108,VIC,0.9,2,1
12109,VIC,0.6,2,1
12110,VIC,0.5,2,1
12111,NSW,0.6,0,0
12112,QLD,0.5,1,2
12113,NSW,0.7,0,0
12114,NSW,0.6,0,0
12115,VIC,0.4,2,1
12116,QLD,0.7,1,2
12117,NSW,0.5,0,0
12118,NSW,0.8,0,0
12119,NSW,0.6,0,0
12120,NSW,0.7,0,0
12121,QLD,0.5,1,2
12122,NSW,0.9,0,0
12123,VIC,0.7,2,1
12124,NSW,0.2,0,0
12125,NSW,0.6,0,0
12126,NSW,0.6,0,0
12127,NSW,0.9,0,0
12128,NSW,0.6,0,0
12129,QLD,1.0,1,2
12130,NSW,0.9,0,0
12131,NSW,0.7,0,0
12132,NSW,0.9,0,0
12133,NSW,0.8,0,0
12134,VIC,0.3,2,1
12135,VIC,0.7,2,1
12136,QLD,0.1,1,2
12137,QLD,0.6,1,2
12138,NSW,0.5,0,0
12139,QLD,0.9,1,2
12140,QLD,0.4,1,2
12141,VIC,0.7,2,1
12142,VIC,0.3,2,1
12143,NSW,0.8,0,0
12144,VIC,0.9,2,1
12145,QLD,1.0,1,2
12146,NSW,0.5,0,0
12147,NSW,0.3,0,0
12148,NSW,0.9,0,0
12149,NSW,0.4,0,0
12150,NSW,0.9,0,0
12151,QLD,0.1,1,2
12152,QLD,1.0,1,2
12153,NSW,0.7,0,0
12154,VIC,0.8,2,1
12155,VIC,0.9,2,1
12156,VIC,0.5,2,1
12157,NSW,0.4,0,0
12158,QLD,0.5,1,2
12159,VIC,0.3,2,1
12160,NSW,0.3,0,0
12161,NSW,0.9,0,0
12162,QLD,0.2,1,2
12163,NSW,0.4,0,0
12164,VIC,0.8,2,1
12165,NSW,0.1,0,0
12166,VIC,0.9,2,1
12167,QLD,0.6,1,2
12168,QLD,0.4,1,2
12169,VIC,0.1,2,1
12170,QLD,0.2,1,2
12171,VIC,0.1,2,1
12172,NSW,0.9,0,0
12173,NSW,0.3,0,0
12174,VIC,0.6,2,1
12175,NSW,0.6,0,0
12176,QLD,0.6,1,2
12177,NSW,0.3,0,0
12178,NSW,0.7,0,0
12179,QLD,0.2,1,2
12180,QLD,0.3,1,2
12181,NSW,0.6,0,0
12182,NSW,0.7,0,0
12183,NSW,0.4,0,0
12184,VIC,0.4,2,1
12185,VIC,0.2,2,1
12186,NSW,1.0,0,0
12187,VIC,0.8,2,1
12188,VIC,0.4,2,1
12189,NSW,0.9,0,0
12190,NSW,0.5,0,0
12191,NSW,0.3,0,0
12192,NSW,0.7,0,0
12193,NSW,0.4,0,0
12194,NSW,0.7,0,0
12195,VIC,0.8,2,1
12196,QLD,0.4,1,2
12197,NSW,0.5,0,0
12198,QLD,0.6,1,2
12199,NSW,0.5,0,0
12200,QLD,0.7,1,2
12201,QLD,0.8,1,2
12202,NSW,0.7,0,0
12203,NSW,0.4,0,0
12204,NSW,0.6,0,0
12205,NSW,0.3,0,0
12206,QLD,0.9,1,2
12207,VIC,1.0,2,1
12208,VIC,1.0,2,1
12209,NSW,0.4,0,0
12210,QLD,0.5,1,2
12211,NSW,0.3,0,0
12212,NSW,0.7,0,0
12213,NSW,0.6,0,0
12214,NSW,0.1,0,0
12215,NSW,0.2,0,0
12216,QLD,0.4,1,2
12217,NSW,0.8,0,0
12218,VIC,0.7,2,1
12219,QLD,0.6,1,2
12220,QLD,0.8,1,2
12221,QLD,0.8,1,2
12222,VIC,0.9,2,1
12223,QLD,0.6,1,2
12224,NSW,0.7,0,0
12225,NSW,0.8,0,0
12226,QLD,0.9,1,2
12227,NSW,0.8,0,0
12228,NSW,0.7,0,0
12229,NSW,0.5,0,0
12230,VIC,0.6,2,1
12231,NSW,0.2,0,0
12232,NSW,0.6,0,0
12233,VIC,0.8,2,1
12234,NSW,0.7,0,0
12235,VIC,0.2,2,1
12236,VIC,0.6,2,1
12237,QLD,0.8,1,2
12238,NSW,0.1,0,0
12239,NSW,0.8,0,0
12240,NSW,0.4,0,0
12241,NSW,0.6,0,0
12242,NSW,0.2,0,0
12243,NSW,0.7,0,0
12244,NSW,0.0,0,0
12245,QLD,0.3,1,2
12246,QLD,0.6,1,2
12247,VIC,0.6,2,1
12248,NSW,0.1,0,0
12249,VIC,1.0,2,1
12250,QLD,0.0,1,2
12251,NSW,0.3,0,0
12252,NSW,0.6,0,0
12253,NSW,0.0,0,0
12254,NSW,1.0,0,0
12255,VIC,0.9,2,1
12256,NSW,0.3,0,0
12257,NSW,0.4,0,0
12258,NSW,0.3,0,0
12259,NSW,0.8,0,0
12260,NSW,1.0,0,0
12261,VIC,0.8,2,1
12262,NSW,0.7,0,0
12263,VIC,0.9,2,1
12264,NSW,0.7,0,0
12265,NSW,0.3,0,0
12266,VIC,0.5,2,1
12267,QLD,0.6,1,2
12268,NSW,0.9,0,0
12269,NSW,0.5,0,0
12270,QLD,0.9,1,2
12271,VIC,0.6,2,1
12272,VIC,0.7,2,1
12273,NSW,0.4,0,0
12274,NSW,0.1,0,0
12275,VIC,0.4,2,1
12276,VIC,0.5,2,1
12277,NSW,0.4,0,0
12278,NSW,0.5,0,0
12279,QLD,0.7,1,2
12280,NSW,0.7,0,0
12281,QLD,0.1,1,2
12282,QLD,1.0,1,2
12283,NSW,0.8,0,0
12284,VIC,1.0,2,1
12285,NSW,0.4,0,0
12286,QLD,0.3,1,2
12287,VIC,0.9,2,1
12288,NSW,0.8,0,0
12289,NSW,0.5,0,0
12290,QLD,0.1,1,2
12291,VIC,0.4,2,1
12292,VIC,0.7,2,1
12293,NSW,0.9,0,0
12294,VIC,0.4,2,1
12295,NSW,0.5,0,0
12296,QLD,0.3,1,2
12297,NSW,0.3,0,0
12298,NSW,1.0,0,0
12299,NSW,0.5,0,0
12300,QLD,0.1,1,2
12301,QLD,0.9,1,2
12302,VIC,0.3,2,1
12303,NSW,0.7,0,0
12304,NSW,0.7,0,0
12305,VIC,0.5,2,1
12306,VIC,0.2,2,1
12307,NSW,0.9,0,0
12308,NSW,0.7,0,0
12309,VIC,0.7,2,1
12310,NSW,0.9,0,0
12311,NSW,0.6,0,0
12312,VIC,0.9,2,1
12313,QLD,0.4,1,2
12314,NSW,1.0,0,0
12315,NSW,0.5,0,0
12316,NSW,0.5,0,0
12317,QLD,0.7,1,2
12318,NSW,1.0,0,0
12319,NSW,0.9,0,0
12320,NSW,0.5,0,0
12321,QLD,0.7,1,2
12322,NSW,0.6,0,0
12323,NSW,0.2,0,0
12324,NSW,0.3,0,0
12325,QLD,0.7,1,2
12326,NSW,0.5,0,0
12327,NSW,0.2,0,0
12328,QLD,0.5,1,2
12329,NSW,0.6,0,0
12330,VIC,1.0,2,1
12331,VIC,0.8,2,1
12332,NSW,0.6,0,0
12333,NSW,0.5,0,0
12334,VIC,0.4,2,1
12335,NSW,0.9,0,0
12336,VIC,0.8,2,1
12337,NSW,0.7,0,0
12338,QLD,0.7,1,2
12339,NSW,0.6,0,0
12340,NSW,0.9,0,0
12341,NSW,0.5,0,0
12342,VIC,0.1,2,1
12343,VIC,0.3,2,1
12344,VIC,0.4,2,1
12345,VIC,0.6,2,1
12346,NSW,0.6,0,0
12347,NSW,0.6,0,0
12348,VIC,1.0,2,1
12349,NSW,0.6,0,0
12350,NSW,0.9,0,0
12351,NSW,0.6,0,0
12352,QLD,0.7,1,2
12353,NSW,0.3,0,0
12354,QLD,0.3,1,2
12355,NSW,1.0,0,0
12356,QLD,0.6,1,2
12357,NSW,0.7,0,0
12358,NSW,1.0,0,0
12359,NSW,0.9,0,0
12360,QLD,0.2,1,2
12361,NSW,0.3,0,0
12362,VIC,0.4,2,1
12363,VIC,0.4,2,1
12364,NSW,0.7,0,0
12365,VIC,0.4,2,1
12366,VIC,0.2,2,1
12367,NSW,0.1,0,0
12368,QLD,0.3,1,2
12369,NSW,0.5,0,0
12370,VIC,0.6,2,1
12371,NSW,0.6,0,0
12372,NSW,0.8,0,0
12373,NSW,1.0,0,0
12374,NSW,0.7,0,0
12375,VIC,0.4,2,1
12376,NSW,0.8,0,0
12377,VIC,0.3,2,1
12378,QLD,1.0,1,2
12379,QLD,0.6,1,2
12380,NSW,0.5,0,0
12381,NSW,0.6,0,0
12382,QLD,0.9,1,2
12383,VIC,0.9,2,1
12384,NSW,0.5,0,0
12385,VIC,0.6,2,1
12386,NSW,0.9,0,0
12387,NSW,0.4,0,0
12388,NSW,1.0,0,0
12389,QLD,0.3,1,2
12390,QLD,0.8,1,2
12391,NSW,0.9,0,0
12392,NSW,0.8,0,0
12393,NSW,0.6,0,0
12394,QLD,0.3,1,2
12395,NSW,0.2,0,0
12396,NSW,0.4,0,0
12397,NSW,0.8,0,0
12398,QLD,0.1,1,2
12399,NSW,1.0,0,0
12400,QLD,0.8,1,2
12401,QLD,1.0,1,2
12402,NSW,0.7,0,0
12403,VIC,0.6,2,1
12404,VIC,0.6,2,1
12405,NSW,0.7,0,0
12406,NSW,0.9,0,0
12407,NSW,0.5,0,0
12408,QLD,0.9,1,2
12409,NSW,0.5,0,0
12410,NSW,0.6,0,0
12411,QLD,0.7,1,2
12412,VIC,0.3,2,1
12413,VIC,0.7,2,1
12414,NSW,0.6,0,0
12415,NSW,0.4,0,0
12416,QLD,0.5,1,2
12417,VIC,1.0,2,1
12418,QLD,0.8,1,2
12419,NSW,0.3,0,0
12420,NSW,0.7,0,0
12421,QLD,0.4,1,2
12422,NSW,0.4,0,0
12423,QLD,0.7,1,2
12424,NSW,0.7,0,0
12425,VIC,0.9,2,1
12426,VIC,0.3,2,1
12427,NSW,0.2,0,0
12428,NSW,0.6,0,0
12429,NSW,1.0,0,0
12430,NSW,0.9,0,0
12431,VIC,0.3,2,1
12432,QLD,0.1,1,2
12433,NSW,0.2,0,0
12434,VIC,0.9,2,1
12435,QLD,0.5,1,2
12436,QLD,0.4,1,2
12437,VIC,0.4,2,1
12438,QLD,0.8,1,2
12439,VIC,0.8,2,1
12440,QLD,0.6,1,2
12441,NSW,0.9,0,0
12442,NSW,0.6,0,0
12443,QLD,0.4,1,2
12444,QLD,0.9,1,2
12445,NSW,0.8,0,0
12446,NSW,0.3,0,0
12447,NSW,0.7,0,0
12448,VIC,0.8,2,1
12449,NSW,0.4,0,0
12450,QLD,0.4,1,2
12451,VIC,0.2,2,1
12452,VIC,0.9,2,1
12453,NSW,0.6,0,0
12454,QLD,1.0,1,2
12455,NSW,0.3,0,0
12456,QLD,0.4,1,2
12457,NSW,0.8,0,0
12458,NSW,0.8,0,0
12459,NSW,0.3,0,0
12460,VIC,0.4,2,1
12461,VIC,0.9,2,1
12462,VIC,0.5,2,1
12463,NSW,0.5,0,0
12464,NSW,0.8,0,0
12465,VIC,0.3,2,1
12466,NSW,0.6,0,0
12467,NSW,0.9,0,0
12468,QLD,0.6,1,2
12469,NSW,0.4,0,0
12470,QLD,0.4,1,2
12471,NSW,0.1,0,0
12472,NSW,0.6,0,0
12473,NSW,0.6,0,0
12474,NSW,0.9,0,0
12475,QLD,0.4,1,2
12476,VIC,0.7,2,1
12477,NSW,0.7,0,0
12478,NSW,0.3,0,0
12479,VIC,0.3,2,1
12480,QLD,0.3,1,2
12481,VIC,0.2,2,1
12482,NSW,0.6,0,0
12483,NSW,0.5,0,0
12484,VIC,0.6,2,1
12485,QLD,0.5,1,2
12486,NSW,1.0,0,0
12487,NSW,0.1,0,0
12488,NSW,0.7,0,0
12489,VIC,0.7,2,1
12490,NSW,0.7,0,0
12491,NSW,0.6,0,0
12492,NSW,0.4,0,0
12493,VIC,1.0,2,1
12494,NSW,0.5,0,0
12495,NSW,0.6,0,0
12496,QLD,0.9,1,2
12497,NSW,0.1,0,0
12498,NSW,0.3,0,0
12499,NSW,0.5,0,0
12500,VIC,0.9,2,1
12501,VIC,0.3,2,1
12502,VIC,0.6,2,1
12503,NSW,0.5,0,0
12504,NSW,0.6,0,0
12505,VIC,0.8,2,1
12506,VIC,0.3,2,1
12507,VIC,0.9,2,1
12508,NSW,0.9,0,0
12509,NSW,0.8,0,0
12510,QLD,0.2,1,2
12511,NSW,0.6,0,0
12512,NSW,0.7,0,0
12513,QLD,0.7,1,2
12514,VIC,0.4,2,1
12515,NSW,0.2,0,0
12516,VIC,0.6,2,1
12517,NSW,0.1,0,0
12518,NSW,0.5,0,0
12519,VIC,0.9,2,1
12520,NSW,0.6,0,0
12521,QLD,0.3,1,2
12522,NSW,0.6,0,0
12523,NSW,0.4,0,0
12524,VIC,0.1,2,1
12525,QLD,0.1,1,2
12526,VIC,0.5,2,1
12527,NSW,0.5,0,0
12528,QLD,0.6,1,2
12529,QLD,0.8,1,2
12530,VIC,0.4,2,1
12531,NSW,0.5,0,0
12532,QLD,0.7,1,2
12533,NSW,0.6,0,0
12534,VIC,0.8,2,1
12535,QLD,0.9,1,2
12536,NSW,0.6,0,0
12537,NSW,0.6,0,0
12538,NSW,0.6,0,0
12539,NSW,0.8,0,0
12540,NSW,0.6,0,0
12541,VIC,0.9,2,1
12542,NSW,0.6,0,0
12543,NSW,0.9,0,0
12544,VIC,0.6,2,1
12545,QLD,0.9,1,2
12546,NSW,0.1,0,0
12547,VIC,0.4,2,1
12548,NSW,0.3,0,0
12549,QLD,0.6,1,2
12550,QLD,0.6,1,2
12551,NSW,0.9,0,0
12552,NSW,0.7,0,0
12553,QLD,0.6,1,2
12554,VIC,0.6,2,1
12555,NSW,0.3,0,0
12556,NSW,1.0,0,0
12557,VIC,1.0,2,1
12558,NSW,0.0,0,0
12559,QLD,0.0,1,2
12560,VIC,0.9,2,1
12561,NSW,0.8,0,0
12562,VIC,0.7,2,1
12563,NSW,0.5,0,0
12564,NSW,0.0,0,0
12565,NSW,0.9,0,0
12566,VIC,0.5,2,1
12567,QLD,0.4,1,2
12568,NSW,0.6,0,0
12569,NSW,0.6,0,0
12570,VIC,0.8,2,1
12571,NSW,0.7,0,0
12572,NSW,0.9,0,0
12573,VIC,0.4,2,1
12574,NSW,0.2,0,0
12575,NSW,1.0,0,0
12576,NSW,1.0,0,0
12577,VIC,0.8,2,1
12578,QLD,0.9,1,2
12579,NSW,1.0,0,0
12580,VIC,0.8,2,1
12581,NSW,0.5,0,0
12582,QLD,0.8,1,2
12583,VIC,0.6,2,1
12584,NSW,0.4,0,0
12585,NSW,0.2,0,0
12586,VIC,0.4,2,1
12587,VIC,0.6,2,1
12588,NSW,0.8,0,0
12589,VIC,0.9,2,1
12590,NSW,0.5,0,0
12591,NSW,0.7,0,0
12592,NSW,0.6,0,0
12593,NSW,0.2,0,0
12594,NSW,0.9,0,0
12595,QLD,0.6,1,2
12596,VIC,1.0,2,1
12597,QLD,0.7,1,2
12598,VIC,0.8,2,1
12599,QLD,0.4,1,2
12600,QLD,0.5,1,2
12601,QLD,1.0,1,2
12602,NSW,0.6,0,0
12603,QLD,0.5,1,2
12604,NSW,0.7,0,0
12605,VIC,0.9,2,1
12606,NSW,0.3,0,0
12607,QLD,0.9,1,2
12608,NSW,0.7,0,0
12609,QLD,0.4,1,2
12610,NSW,0.8,0,0
12611,NSW,0.7,0,0
12612,QLD,0.2,1,2
12613,VIC,0.4,2,1
12614,QLD,1.0,1,2
12615,QLD,0.5,1,2
12616,NSW,0.4,0,0
12617,NSW,0.9,0,0
12618,QLD,0.7,1,2
12619,NSW,0.7,0,0
12620,NSW,0.6,0,0
12621,VIC,0.8,2,1
12622,NSW,0.3,0,0
12623,NSW,0.6,0,0
12624,VIC,0.4,2,1
12625,QLD,0.4,1,2
12626,VIC,0.9,2,1
12627,NSW,0.6,0,0
12628,NSW,0.1,0,0
12629,QLD,0.6,1,2
12630,VIC,0.3,2,1
12631,VIC,0.4,2,1
12632,VIC,0.3,2,1
12633,QLD,0.8,1,2
12634,NSW,0.6,0,0
12635,NSW,0.8,0,0
12636,NSW,0.4,0,0
12637,NSW,0.3,0,0
12638,NSW,0.8,0,0
12639,QLD,0.6,1,2
12640,QLD,1.0,1,2
12641,VIC,0.5,2,1
12642,NSW,0.7,0,0
12643,QLD,0.7,1,2
12644,NSW,0.6,0,0
12645,NSW,0.4,0,0
12646,NSW,0.9,0,0
12647,QLD,0.7,1,2
12648,QLD,0.9,1,2
12649,NSW,0.8,0,0
12650,NSW,0.5,0,0
12651,NSW,0.1,0,0
12652,NSW,0.5,0,0
12653,NSW,0.4,0,0
12654,NSW,1.0,0,0
12655,QLD,0.7,1,2
12656,NSW,0.3,0,0
12657,NSW,0.6,0,0
12658,NSW,0.3,0,0
12659,NSW,0.8,0,0
12660,QLD,0.7,1,2
12661,NSW,0.4,0,0
12662,QLD,1.0,1,2
12663,QLD,0.4,1,2
12664,VIC,0.9,2,1
12665,NSW,0.3,0,0
12666,NSW,0.6,0,0
12667,NSW,0.7,0,0
12668,VIC,0.7,2,1
12669,NSW,0.5,0,0
12670,VIC,0.4,2,1
12671,NSW,0.4,0,0
12672,QLD,0.9,1,2
12673,NSW,0.3,0,0
12674,NSW,0.6,0,0
12675,NSW,0.1,0,0
12676,NSW,0.1,0,0
12677,NSW,1.0,0,0
12678,NSW,0.6,0,0
12679,NSW,0.8,0,0
12680,VIC,0.7,2,1
12681,VIC,0.7,2,1
12682,NSW,0.9,0,0
12683,NSW,0.7,0,0
12684,VIC,0.9,2,1
12685,NSW,0.2,0,0
12686,NSW,0.7,0,0
12687,NSW,0.5,0,0
12688,QLD,0.6,1,2
12689,VIC,0.4,2,1
12690,NSW,0.6,0,0
12691,NSW,0.5,0,0
12692,QLD,0.9,1,2
12693,QLD,0.6,1,2
12694,VIC,0.6,2,1
12695,VIC,0.9,2,1
12696,VIC,0.3,2,1
12697,NSW,0.8,0,0
12698,NSW,0.8,0,0
12699,QLD,0.6,1,2
12700,NSW,0.5,0,0
12701,NSW,0.6,0,0
12702,NSW,0.4,0,0
12703,QLD,0.6,1,2
12704,NSW,0.3,0,0
12705,QLD,0.9,1,2
12706,NSW,0.4,0,0
12707,VIC,0.8,2,1
12708,NSW,0.2,0,0
12709,VIC,0.1,2,1
12710,QLD,0.3,1,2
12711,NSW,0.6,0,0
12712,QLD,0.3,1,2
12713,QLD,0.7,1,2
12714,VIC,0.6,2,1
12715,QLD,1.0,1,2
12716,QLD,1.0,1,2
12717,NSW,0.7,0,0
12718,NSW,0.8,0,0
12719,QLD,0.4,1,2
12720,QLD,1.0,1,2
12721,NSW,0.5,0,0
12722,NSW,0.3,0,0
12723,QLD,0.8,1,2
12724,NSW,0.6,0,0
12725,QLD,0.6,1,2
12726,NSW,0.6,0,0
12727,NSW,0.7,0,0
12728,NSW,0.6,0,0
12729,NSW,0.9,0,0
12730,NSW,0.2,0,0
12731,NSW,0.7,0,0
12732,NSW,0.7,0,0
12733,NSW,0.7,0,0
12734,NSW,0.4,0,0
12735,NSW,0.4,0,0
12736,VIC,0.8,2,1
12737,QLD,0.6,1,2
12738,QLD,0.8,1,2
12739,NSW,0.6,0,0
12740,NSW,0.9,0,0
12741,NSW,0.0,0,0
12742,VIC,0.4,2,1
12743,NSW,0.6,0,0
12744,NSW,0.6,0,0
12745,NSW,0.2,0,0
12746,NSW,0.6,0,0
12747,NSW,0.6,0,0
12748,NSW,0.2,0,0
12749,NSW,0.5,0,0
12750,NSW,0.6,0,0
12751,NSW,0.5,0,0
12752,NSW,0.9,0,0
12753,VIC,0.4,2,1
12754,NSW,0.4,0,0
12755,NSW,0.2,0,0
12756,VIC,0.4,2,1
12757,VIC,0.4,2,1
12758,NSW,0.1,0,0
12759,NSW,0.9,0,0
12760,QLD,0.7,1,2
12761,NSW,0.4,0,0
12762,NSW,0.3,0,0
12763,QLD,0.3,1,2
12764,NSW,1.0,0,0
12765,QLD,0.9,1,2
12766,NSW,0.0,0,0
12767,VIC,0.9,2,1
12768,NSW,0.3,0,0
12769,NSW,0.4,0,0
12770,VIC,0.3,2,1
12771,QLD,0.8,1,2
12772,VIC,0.7,2,1
12773,QLD,0.8,1,2
12774,NSW,0.3,0,0
12775,NSW,0.8,0,0
12776,VIC,0.4,2,1
12777,VIC,0.7,2,1
12778,QLD,0.0,1,2
12779,NSW,0.5,0,0
12780,NSW,0.7,0,0
12781,VIC,0.6,2,1
12782,VIC,0.3,2,1
12783,NSW,1.0,0,0
12784,QLD,0.6,1,2
12785,NSW,0.3,0,0
12786,VIC,0.6,2,1
12787,NSW,0.6,0,0
12788,VIC,0.7,2,1
12789,NSW,0.9,0,0
12790,QLD,0.2,1,2
12791,NSW,0.2,0,0
12792,QLD,0.3,1,2
12793,NSW,0.5,0,0
12794,NSW,0.5,0,0
12795,NSW,0.8,0,0
12796,NSW,0.6,0,0
12797,VIC,0.7,2,1
12798,QLD,0.3,1,2
12799,NSW,0.7,0,0
12800,NSW,0.8,0,0
12801,NSW,0.4,0,0
12802,NSW,0.1,0,0
12803,QLD,0.4,1,2
12804,NSW,0.3,0,0
12805,QLD,0.9,1,2
12806,NSW,0.9,0,0
12807,NSW,0.4,0,0
12808,QLD,0.6,1,2
12809,QLD,0.7,1,2
12810,NSW,0.7,0,0
12811,NSW,0.6,0,0
12812,NSW,0.4,0,0
12813,NSW,0.7,0,0
12814,VIC,0.4,2,1
12815,NSW,0.6,0,0
12816,NSW,0.7,0,0
12817,VIC,0.2,2,1
12818,NSW,0.6,0,0
12819,NSW,0.3,0,0
12820,NSW,0.7,0,0
12821,NSW,0.8,0,0
12822,QLD,0.9,1,2
12823,NSW,0.2,0,0
12824,NSW,0.9,0,0
12825,VIC,0.6,2,1
12826,NSW,0.4,0,0
12827,VIC,0.4,2,1
12828,QLD,0.8,1,2
12829,VIC,0.4,2,1
12830,NSW,0.9,0,0
12831,QLD,0.6,1,2
12832,QLD,0.3,1,2
12833,VIC,1.0,2,1
12834,QLD,0.6,1,2
12835,VIC,0.7,2,1
12836,VIC,1.0,2,1
12837,NSW,0.4,0,0
12838,QLD,0.6,1,2
12839,NSW,0.6,0,0
12840,VIC,0.5,2,1
12841,QLD,0.5,1,2
12842,VIC,0.5,2,1
12843,QLD,0.6,1,2
12844,NSW,0.9,0,0
12845,QLD,0.1,1,2
12846,VIC,0.7,2,1
12847,NSW,0.6,0,0
12848,NSW,1.0,0,0
12849,VIC,0.9,2,1
12850,VIC,0.9,2,1
