,age,RFM_Score ,cluster,age_cluster_label
11442,34,0.5,1,Middle-Aged
11443,57,0.5,2,Seniors
11444,47,0.7,0,Young Adults
11445,40,1.0,0,Young Adults
11446,36,1.0,1,Middle-Aged
11447,56,0.1,2,Seniors
11448,48,0.5,0,Young Adults
11449,63,0.6,2,Seniors
11450,45,0.7,0,Young Adults
11451,42,0.8,0,Young Adults
11452,28,0.8,1,Middle-Aged
11453,45,0.7,0,Young Adults
11454,46,0.4,0,Young Adults
11455,60,0.1,2,Seniors
11456,45,0.8,0,Young Adults
11457,44,0.4,0,Young Adults
11458,44,0.7,0,Young Adults
11459,45,0.5,0,Young Adults
11460,48,0.4,0,Young Adults
11461,68,0.6,2,Seniors
11462,44,0.6,0,Young Adults
11463,46,0.5,0,Young Adults
11464,30,1.0,1,Middle-Aged
11465,60,0.7,2,Seniors
11466,47,0.3,0,Young Adults
11467,26,0.9,1,Middle-Aged
11468,47,0.6,0,Young Adults
11469,60,0.5,2,Seniors
11470,58,0.4,2,Seniors
11471,36,0.7,1,Middle-Aged
11472,67,0.5,2,Seniors
11473,24,0.3,1,Middle-Aged
11474,33,0.7,1,Middle-Aged
11475,49,0.4,0,Young Adults
11476,27,0.1,1,Middle-Aged
11477,54,0.4,2,Seniors
11478,27,0.2,1,Middle-Aged
11479,45,0.7,0,Young Adults
11480,49,0.1,0,Young Adults
11481,42,0.3,0,Young Adults
11482,45,0.1,0,Young Adults
11483,25,0.8,1,Middle-Aged
11484,68,0.0,2,Seniors
11485,56,0.5,2,Seniors
11486,59,0.9,2,Seniors
11487,47,0.6,0,Young Adults
11488,42,0.8,0,Young Adults
11489,56,0.6,2,Seniors
11490,54,0.3,2,Seniors
11491,54,0.5,2,Seniors
11492,63,0.6,2,Seniors
11493,66,0.9,2,Seniors
11494,56,0.8,2,Seniors
11495,60,0.4,2,Seniors
11496,55,0.5,2,Seniors
11497,45,0.8,0,Young Adults
11498,46,0.7,0,Young Adults
11499,58,0.4,2,Seniors
11500,46,0.7,0,Young Adults
11501,43,0.6,0,Young Adults
11502,29,0.4,1,Middle-Aged
11503,51,0.5,0,Young Adults
11504,47,0.2,0,Young Adults
11505,35,0.5,1,Middle-Aged
11506,43,0.4,0,Young Adults
11507,47,0.4,0,Young Adults
11508,46,0.7,0,Young Adults
11509,51,0.9,0,Young Adults
11510,28,0.9,1,Middle-Aged
11511,31,0.4,1,Middle-Aged
11512,46,0.9,0,Young Adults
11513,40,0.9,0,Young Adults
11514,26,0.4,1,Middle-Aged
11515,33,0.4,1,Middle-Aged
11516,43,0.0,0,Young Adults
11517,33,0.9,1,Middle-Aged
11518,26,0.7,1,Middle-Aged
11519,52,0.6,0,Young Adults
11520,62,0.8,2,Seniors
11521,32,0.9,1,Middle-Aged
11522,43,0.1,0,Young Adults
11523,37,0.7,1,Middle-Aged
11524,45,0.7,0,Young Adults
11525,41,0.9,0,Young Adults
11526,27,0.0,1,Middle-Aged
11527,25,0.5,1,Middle-Aged
11528,27,0.4,1,Middle-Aged
11529,57,0.8,2,Seniors
11530,61,0.9,2,Seniors
11531,45,0.7,0,Young Adults
11532,35,0.4,1,Middle-Aged
11533,23,0.6,1,Middle-Aged
11534,56,0.6,2,Seniors
11535,58,0.4,2,Seniors
11536,49,0.7,0,Young Adults
11537,46,0.3,0,Young Adults
11538,26,0.9,1,Middle-Aged
11539,22,0.8,1,Middle-Aged
11540,56,0.3,2,Seniors
11541,59,0.9,2,Seniors
11542,45,0.6,0,Young Adults
11543,41,0.9,0,Young Adults
11544,24,0.7,1,Middle-Aged
11545,54,0.9,2,Seniors
11546,34,0.3,1,Middle-Aged
11547,52,0.6,0,Young Adults
11548,45,1.0,0,Young Adults
11549,46,0.8,0,Young Adults
11550,53,0.5,0,Young Adults
11551,35,0.6,1,Middle-Aged
11552,66,0.5,2,Seniors
11553,54,0.3,2,Seniors
11554,58,0.1,2,Seniors
11555,37,0.7,1,Middle-Aged
11556,23,0.4,1,Middle-Aged
11557,45,0.7,0,Young Adults
11558,56,0.6,2,Seniors
11559,49,0.3,0,Young Adults
11560,68,0.7,2,Seniors
11561,58,0.4,2,Seniors
11562,45,0.9,0,Young Adults
11563,54,0.5,2,Seniors
11564,64,0.2,2,Seniors
11565,43,0.8,0,Young Adults
11566,41,0.5,0,Young Adults
11567,57,0.5,2,Seniors
11568,49,0.1,0,Young Adults
11569,59,0.7,2,Seniors
11570,56,0.7,2,Seniors
11571,63,0.6,2,Seniors
11572,44,0.6,0,Young Adults
11573,62,0.7,2,Seniors
11574,29,0.6,1,Middle-Aged
11575,46,0.4,0,Young Adults
11576,65,0.3,2,Seniors
11577,51,0.7,0,Young Adults
11578,62,0.7,2,Seniors
11579,31,0.5,1,Middle-Aged
11580,49,0.8,0,Young Adults
11581,41,0.7,0,Young Adults
11582,54,0.4,2,Seniors
11583,44,0.3,0,Young Adults
11584,58,0.6,2,Seniors
11585,42,0.6,0,Young Adults
11586,53,0.5,0,Young Adults
11587,67,0.8,2,Seniors
11588,54,0.8,2,Seniors
11589,68,0.7,2,Seniors
11590,45,0.7,0,Young Adults
11591,27,0.9,1,Middle-Aged
11592,45,0.8,0,Young Adults
11593,40,0.7,0,Young Adults
11594,50,0.6,0,Young Adults
11595,54,0.8,2,Seniors
11596,36,0.7,1,Middle-Aged
11597,49,0.7,0,Young Adults
11598,59,0.7,2,Seniors
11599,60,0.9,2,Seniors
11600,45,0.9,0,Young Adults
11601,32,0.9,1,Middle-Aged
11602,37,0.3,1,Middle-Aged
11603,42,0.7,0,Young Adults
11604,54,0.3,2,Seniors
11605,46,0.0,0,Young Adults
11606,45,0.5,0,Young Adults
11607,24,0.1,1,Middle-Aged
11608,31,0.7,1,Middle-Aged
11609,68,0.4,2,Seniors
11610,55,0.9,2,Seniors
11611,66,0.8,2,Seniors
11612,64,0.9,2,Seniors
11613,50,0.6,0,Young Adults
11614,50,0.7,0,Young Adults
11615,54,0.1,2,Seniors
11616,50,0.3,0,Young Adults
11617,54,1.0,2,Seniors
11618,46,0.7,0,Young Adults
11619,33,0.7,1,Middle-Aged
11620,37,0.6,1,Middle-Aged
11621,30,0.6,1,Middle-Aged
11622,66,1.0,2,Seniors
11623,68,0.1,2,Seniors
11624,46,0.6,0,Young Adults
11625,50,0.5,0,Young Adults
11626,27,0.5,1,Middle-Aged
11627,37,0.6,1,Middle-Aged
11628,36,0.9,1,Middle-Aged
11629,46,0.7,0,Young Adults
11630,49,0.7,0,Young Adults
11631,66,1.0,2,Seniors
11632,66,0.3,2,Seniors
11633,31,0.5,1,Middle-Aged
11634,53,0.6,0,Young Adults
11635,66,0.7,2,Seniors
11636,37,0.3,1,Middle-Aged
11637,45,0.7,0,Young Adults
11638,33,0.4,1,Middle-Aged
11639,35,0.5,1,Middle-Aged
11640,28,0.1,1,Middle-Aged
11641,49,0.8,0,Young Adults
11642,37,0.7,1,Middle-Aged
11643,43,0.7,0,Young Adults
11644,50,0.7,0,Young Adults
11645,50,0.8,0,Young Adults
11646,29,0.2,1,Middle-Aged
11647,28,0.8,1,Middle-Aged
11648,30,0.6,1,Middle-Aged
11649,32,0.9,1,Middle-Aged
11650,49,0.7,0,Young Adults
11651,42,1.0,0,Young Adults
11652,60,0.6,2,Seniors
11653,27,0.9,1,Middle-Aged
11654,42,0.6,0,Young Adults
11655,54,0.1,2,Seniors
11656,45,0.7,0,Young Adults
11657,35,0.7,1,Middle-Aged
11658,31,0.7,1,Middle-Aged
11659,48,0.9,0,Young Adults
11660,38,0.4,1,Middle-Aged
11661,46,0.6,0,Young Adults
11662,51,0.8,0,Young Adults
11663,63,0.4,2,Seniors
11664,48,0.6,0,Young Adults
11665,49,0.7,0,Young Adults
11666,30,0.7,1,Middle-Aged
11667,25,0.6,1,Middle-Aged
11668,52,0.7,0,Young Adults
11669,57,0.8,2,Seniors
11670,68,0.4,2,Seniors
11671,53,0.4,0,Young Adults
11672,49,0.5,0,Young Adults
11673,37,0.4,1,Middle-Aged
11674,51,1.0,0,Young Adults
11675,67,0.1,2,Seniors
11676,40,0.6,0,Young Adults
11677,31,0.8,1,Middle-Aged
11678,24,0.6,1,Middle-Aged
11679,35,0.7,1,Middle-Aged
11680,29,0.4,1,Middle-Aged
11681,48,0.6,0,Young Adults
11682,62,0.4,2,Seniors
11683,34,0.5,1,Middle-Aged
11684,35,0.7,1,Middle-Aged
11685,33,0.6,1,Middle-Aged
11686,28,0.4,1,Middle-Aged
11687,27,0.7,1,Middle-Aged
11688,39,0.4,0,Young Adults
11689,59,0.8,2,Seniors
11690,22,0.6,1,Middle-Aged
11691,49,0.4,0,Young Adults
11692,30,0.8,1,Middle-Aged
11693,42,1.0,0,Young Adults
11694,42,0.4,0,Young Adults
11695,47,0.4,0,Young Adults
11696,42,0.1,0,Young Adults
11697,35,0.5,1,Middle-Aged
11698,43,0.6,0,Young Adults
11699,45,0.7,0,Young Adults
11700,56,0.5,2,Seniors
11701,33,1.0,1,Middle-Aged
11702,47,0.5,0,Young Adults
11703,44,0.4,0,Young Adults
11704,58,0.0,2,Seniors
11705,65,0.1,2,Seniors
11706,59,0.5,2,Seniors
11707,37,0.4,1,Middle-Aged
11708,66,1.0,2,Seniors
11709,50,0.8,0,Young Adults
11710,44,0.7,0,Young Adults
11711,25,0.6,1,Middle-Aged
11712,63,0.8,2,Seniors
11713,48,0.4,0,Young Adults
11714,67,0.5,2,Seniors
11715,47,0.6,0,Young Adults
11716,44,0.5,0,Young Adults
11717,47,0.5,0,Young Adults
11718,28,0.8,1,Middle-Aged
11719,45,0.3,0,Young Adults
11720,69,0.1,2,Seniors
11721,68,0.6,2,Seniors
11722,49,0.6,0,Young Adults
11723,47,0.7,0,Young Adults
11724,60,0.6,2,Seniors
11725,61,0.2,2,Seniors
11726,56,0.6,2,Seniors
11727,56,0.6,2,Seniors
11728,34,0.4,1,Middle-Aged
11729,58,0.7,2,Seniors
11730,22,0.7,1,Middle-Aged
11731,45,0.5,0,Young Adults
11732,42,0.9,0,Young Adults
11733,30,0.6,1,Middle-Aged
11734,46,0.1,0,Young Adults
11735,22,0.6,1,Middle-Aged
11736,43,0.2,0,Young Adults
11737,68,0.2,2,Seniors
11738,49,0.1,0,Young Adults
11739,63,0.6,2,Seniors
11740,63,0.3,2,Seniors
11741,58,0.4,2,Seniors
11742,22,0.7,1,Middle-Aged
11743,44,0.4,0,Young Adults
11744,62,1.0,2,Seniors
11745,44,0.3,0,Young Adults
11746,24,0.5,1,Middle-Aged
11747,49,0.5,0,Young Adults
11748,60,0.4,2,Seniors
11749,44,0.6,0,Young Adults
11750,57,0.3,2,Seniors
11751,57,0.0,2,Seniors
11752,45,0.3,0,Young Adults
11753,44,0.9,0,Young Adults
11754,57,0.2,2,Seniors
11755,56,0.8,2,Seniors
11756,56,0.6,2,Seniors
11757,26,0.3,1,Middle-Aged
11758,45,0.6,0,Young Adults
11759,21,0.3,1,Middle-Aged
11760,30,0.7,1,Middle-Aged
11761,50,0.7,0,Young Adults
11762,43,0.6,0,Young Adults
11763,37,0.4,1,Middle-Aged
11764,62,0.7,2,Seniors
11765,56,0.3,2,Seniors
11766,55,0.4,2,Seniors
11767,38,0.7,1,Middle-Aged
11768,55,0.7,2,Seniors
11769,49,0.6,0,Young Adults
11770,41,0.3,0,Young Adults
11771,49,0.5,0,Young Adults
11772,44,0.4,0,Young Adults
11773,62,0.4,2,Seniors
11774,28,0.5,1,Middle-Aged
11775,26,0.4,1,Middle-Aged
11776,44,0.0,0,Young Adults
11777,49,0.7,0,Young Adults
11778,33,0.6,1,Middle-Aged
11779,35,0.4,1,Middle-Aged
11780,55,0.4,2,Seniors
11781,61,0.5,2,Seniors
11782,57,0.8,2,Seniors
11783,25,0.7,1,Middle-Aged
11784,47,0.7,0,Young Adults
11785,25,0.7,1,Middle-Aged
11786,25,1.0,1,Middle-Aged
11787,35,0.2,1,Middle-Aged
11788,57,0.3,2,Seniors
11789,21,0.6,1,Middle-Aged
11790,56,0.6,2,Seniors
11791,55,0.4,2,Seniors
11792,50,0.6,0,Young Adults
11793,50,0.6,0,Young Adults
11794,59,0.6,2,Seniors
11795,61,0.7,2,Seniors
11796,45,0.7,0,Young Adults
11797,38,0.9,1,Middle-Aged
11798,39,0.2,0,Young Adults
11799,25,0.2,1,Middle-Aged
11800,62,0.3,2,Seniors
11801,28,0.9,1,Middle-Aged
11802,60,0.5,2,Seniors
11803,36,0.5,1,Middle-Aged
11804,46,1.0,0,Young Adults
11805,65,0.7,2,Seniors
11806,38,0.9,1,Middle-Aged
11807,27,0.7,1,Middle-Aged
11808,47,0.0,0,Young Adults
11809,50,0.4,0,Young Adults
11810,52,0.3,0,Young Adults
11811,32,0.1,1,Middle-Aged
11812,28,0.8,1,Middle-Aged
11813,50,0.7,0,Young Adults
11814,44,0.5,0,Young Adults
11815,36,0.4,1,Middle-Aged
11816,31,0.4,1,Middle-Aged
11817,54,0.5,2,Seniors
11818,54,0.4,2,Seniors
11819,45,0.2,0,Young Adults
11820,24,0.8,1,Middle-Aged
11821,62,1.0,2,Seniors
11822,65,0.3,2,Seniors
11823,68,0.2,2,Seniors
11824,41,1.0,0,Young Adults
11825,35,0.2,1,Middle-Aged
11826,26,0.7,1,Middle-Aged
11827,49,0.6,0,Young Adults
11828,69,0.6,2,Seniors
11829,50,0.4,0,Young Adults
11830,50,0.3,0,Young Adults
11831,27,0.7,1,Middle-Aged
11832,23,0.1,1,Middle-Aged
11833,43,0.6,0,Young Adults
11834,65,0.1,2,Seniors
11835,49,0.9,0,Young Adults
11836,59,0.7,2,Seniors
11837,29,0.5,1,Middle-Aged
11838,28,0.8,1,Middle-Aged
11839,68,0.3,2,Seniors
11840,60,0.5,2,Seniors
11841,46,0.7,0,Young Adults
11842,44,0.4,0,Young Adults
11843,50,0.4,0,Young Adults
11844,59,0.4,2,Seniors
11845,44,0.7,0,Young Adults
11846,64,0.9,2,Seniors
11847,63,0.6,2,Seniors
11848,43,0.6,0,Young Adults
11849,44,0.3,0,Young Adults
11850,23,0.6,1,Middle-Aged
11851,46,0.7,0,Young Adults
11852,64,0.4,2,Seniors
11853,28,0.3,1,Middle-Aged
11854,44,0.6,0,Young Adults
11855,42,0.8,0,Young Adults
11856,64,0.9,2,Seniors
11857,37,0.8,1,Middle-Aged
11858,32,0.7,1,Middle-Aged
11859,29,0.8,1,Middle-Aged
11860,34,0.9,1,Middle-Aged
11861,38,0.4,1,Middle-Aged
11862,34,0.7,1,Middle-Aged
11863,57,0.3,2,Seniors
11864,48,0.4,0,Young Adults
11865,44,0.8,0,Young Adults
11866,48,0.0,0,Young Adults
11867,62,0.5,2,Seniors
11868,48,0.1,0,Young Adults
11869,62,0.3,2,Seniors
11870,48,0.7,0,Young Adults
11871,48,0.9,0,Young Adults
11872,45,0.7,0,Young Adults
11873,45,0.2,0,Young Adults
11874,35,0.7,1,Middle-Aged
11875,46,0.3,0,Young Adults
11876,61,0.7,2,Seniors
11877,36,0.7,1,Middle-Aged
11878,44,0.9,0,Young Adults
11879,59,0.4,2,Seniors
11880,65,0.4,2,Seniors
11881,28,0.9,1,Middle-Aged
11882,49,0.6,0,Young Adults
11883,35,0.8,1,Middle-Aged
11884,60,0.6,2,Seniors
11885,45,0.7,0,Young Adults
11886,47,0.7,0,Young Adults
11887,45,0.0,0,Young Adults
11888,27,0.3,1,Middle-Aged
11889,49,0.9,0,Young Adults
11890,40,0.6,0,Young Adults
11891,49,0.5,0,Young Adults
11892,65,0.7,2,Seniors
11893,39,0.2,0,Young Adults
11894,51,0.6,0,Young Adults
11895,61,0.6,2,Seniors
11896,47,0.2,0,Young Adults
11897,47,0.3,0,Young Adults
11898,59,0.8,2,Seniors
11899,47,0.5,0,Young Adults
11900,65,0.5,2,Seniors
11901,43,0.1,0,Young Adults
11902,52,0.1,0,Young Adults
11903,49,0.5,0,Young Adults
11904,69,0.1,2,Seniors
11905,28,0.9,1,Middle-Aged
11906,48,0.7,0,Young Adults
11907,27,0.8,1,Middle-Aged
11908,28,0.6,1,Middle-Aged
11909,31,0.5,1,Middle-Aged
11910,36,0.7,1,Middle-Aged
11911,69,0.6,2,Seniors
11912,30,0.7,1,Middle-Aged
11913,64,0.3,2,Seniors
11914,26,0.4,1,Middle-Aged
11915,44,0.4,0,Young Adults
11916,41,0.5,0,Young Adults
11917,39,0.4,0,Young Adults
11918,42,0.5,0,Young Adults
11919,55,0.7,2,Seniors
11920,36,0.3,1,Middle-Aged
11921,23,0.5,1,Middle-Aged
11922,40,0.3,0,Young Adults
11923,57,0.2,2,Seniors
11924,52,0.1,0,Young Adults
11925,33,0.7,1,Middle-Aged
11926,45,0.7,0,Young Adults
11927,50,0.6,0,Young Adults
11928,48,0.6,0,Young Adults
11929,29,0.7,1,Middle-Aged
11930,30,0.3,1,Middle-Aged
11931,33,0.2,1,Middle-Aged
11932,59,0.5,2,Seniors
11933,44,0.9,0,Young Adults
11934,56,0.4,2,Seniors
11935,35,0.0,1,Middle-Aged
11936,27,0.7,1,Middle-Aged
11937,46,0.6,0,Young Adults
11938,50,0.5,0,Young Adults
11939,69,0.6,2,Seniors
11940,49,0.9,0,Young Adults
11941,47,0.4,0,Young Adults
11942,55,0.6,2,Seniors
11943,27,0.7,1,Middle-Aged
11944,33,0.7,1,Middle-Aged
11945,46,0.4,0,Young Adults
11946,50,0.4,0,Young Adults
11947,59,0.8,2,Seniors
11948,47,0.3,0,Young Adults
11949,38,0.4,1,Middle-Aged
11950,64,0.4,2,Seniors
11951,36,0.5,1,Middle-Aged
11952,45,0.6,0,Young Adults
11953,51,0.9,0,Young Adults
11954,29,0.6,1,Middle-Aged
11955,28,0.5,1,Middle-Aged
11956,43,0.6,0,Young Adults
11957,56,0.5,2,Seniors
11958,27,0.7,1,Middle-Aged
11959,50,0.5,0,Young Adults
11960,48,0.6,0,Young Adults
11961,34,1.0,1,Middle-Aged
11962,59,0.9,2,Seniors
11963,46,0.9,0,Young Adults
11964,44,0.8,0,Young Adults
11965,48,0.4,0,Young Adults
11966,24,0.7,1,Middle-Aged
11967,60,0.5,2,Seniors
11968,59,0.7,2,Seniors
11969,38,0.7,1,Middle-Aged
11970,48,0.9,0,Young Adults
11971,45,0.7,0,Young Adults
11972,21,0.4,1,Middle-Aged
11973,27,0.3,1,Middle-Aged
11974,57,0.7,2,Seniors
11975,28,0.8,1,Middle-Aged
11976,55,0.4,2,Seniors
11977,35,0.6,1,Middle-Aged
11978,24,0.5,1,Middle-Aged
11979,28,0.4,1,Middle-Aged
11980,46,0.6,0,Young Adults
11981,34,0.4,1,Middle-Aged
11982,50,0.7,0,Young Adults
11983,35,0.5,1,Middle-Aged
11984,61,0.9,2,Seniors
11985,24,0.6,1,Middle-Aged
11986,54,0.6,2,Seniors
11987,39,0.9,0,Young Adults
11988,59,0.9,2,Seniors
11989,42,0.3,0,Young Adults
11990,45,0.8,0,Young Adults
11991,38,0.9,1,Middle-Aged
11992,48,0.4,0,Young Adults
11993,43,0.3,0,Young Adults
11994,38,0.9,1,Middle-Aged
11995,50,0.1,0,Young Adults
11996,36,0.7,1,Middle-Aged
11997,58,0.6,2,Seniors
11998,56,0.3,2,Seniors
11999,56,0.4,2,Seniors
12000,58,0.7,2,Seniors
12001,44,0.6,0,Young Adults
12002,29,0.8,1,Middle-Aged
12003,37,0.8,1,Middle-Aged
12004,35,0.4,1,Middle-Aged
12005,50,0.5,0,Young Adults
12006,68,0.7,2,Seniors
12007,69,0.9,2,Seniors
12008,35,0.3,1,Middle-Aged
12009,42,0.3,0,Young Adults
12010,23,0.6,1,Middle-Aged
12011,37,0.0,1,Middle-Aged
12012,40,0.7,0,Young Adults
12013,22,0.7,1,Middle-Aged
12014,45,0.5,0,Young Adults
12015,46,1.0,0,Young Adults
12016,60,0.9,2,Seniors
12017,48,0.2,0,Young Adults
12018,56,0.5,2,Seniors
12019,44,0.1,0,Young Adults
12020,40,1.0,0,Young Adults
12021,49,0.7,0,Young Adults
12022,57,0.8,2,Seniors
12023,47,0.6,0,Young Adults
12024,42,0.3,0,Young Adults
12025,47,0.3,0,Young Adults
12026,26,0.1,1,Middle-Aged
12027,45,0.3,0,Young Adults
12028,28,0.3,1,Middle-Aged
12029,45,0.9,0,Young Adults
12030,46,0.6,0,Young Adults
12031,69,0.9,2,Seniors
12032,36,0.9,1,Middle-Aged
12033,25,0.7,1,Middle-Aged
12034,38,0.9,1,Middle-Aged
12035,48,0.5,0,Young Adults
12036,69,0.6,2,Seniors
12037,36,0.3,1,Middle-Aged
12038,37,0.8,1,Middle-Aged
12039,48,0.4,0,Young Adults
12040,47,0.6,0,Young Adults
12041,47,0.4,0,Young Adults
12042,24,0.4,1,Middle-Aged
12043,42,0.8,0,Young Adults
12044,44,0.9,0,Young Adults
12045,56,0.5,2,Seniors
12046,49,0.3,0,Young Adults
12047,26,0.1,1,Middle-Aged
12048,45,0.1,0,Young Adults
12049,25,0.4,1,Middle-Aged
12050,42,0.7,0,Young Adults
12051,42,0.8,0,Young Adults
12052,32,0.7,1,Middle-Aged
12053,47,0.2,0,Young Adults
12054,26,0.3,1,Middle-Aged
12055,30,0.2,1,Middle-Aged
12056,47,0.7,0,Young Adults
12057,45,0.8,0,Young Adults
12058,29,0.2,1,Middle-Aged
12059,31,0.9,1,Middle-Aged
12060,46,0.4,0,Young Adults
12061,38,0.4,1,Middle-Aged
12062,64,0.9,2,Seniors
12063,49,0.3,0,Young Adults
12064,51,0.6,0,Young Adults
12065,66,0.3,2,Seniors
12066,44,0.5,0,Young Adults
12067,55,0.9,2,Seniors
12068,40,0.4,0,Young Adults
12069,48,0.4,0,Young Adults
12070,59,0.9,2,Seniors
12071,47,0.7,0,Young Adults
12072,54,0.9,2,Seniors
12073,50,0.9,0,Young Adults
12074,42,0.4,0,Young Adults
12075,37,0.3,1,Middle-Aged
12076,47,0.5,0,Young Adults
12077,62,0.8,2,Seniors
12078,34,0.7,1,Middle-Aged
12079,57,0.6,2,Seniors
12080,68,0.5,2,Seniors
12081,37,0.7,1,Middle-Aged
12082,44,0.1,0,Young Adults
12083,45,0.6,0,Young Adults
12084,26,0.9,1,Middle-Aged
12085,30,0.7,1,Middle-Aged
12086,68,0.7,2,Seniors
12087,29,0.7,1,Middle-Aged
12088,61,0.7,2,Seniors
12089,51,0.5,0,Young Adults
12090,40,1.0,0,Young Adults
12091,56,1.0,2,Seniors
12092,44,0.5,0,Young Adults
12093,45,0.4,0,Young Adults
12094,68,1.0,2,Seniors
12095,36,0.7,1,Middle-Aged
12096,36,0.1,1,Middle-Aged
12097,44,0.8,0,Young Adults
12098,43,0.3,0,Young Adults
12099,44,0.0,0,Young Adults
12100,64,0.4,2,Seniors
12101,46,0.3,0,Young Adults
12102,36,0.1,1,Middle-Aged
12103,27,0.9,1,Middle-Aged
12104,22,0.7,1,Middle-Aged
12105,44,0.4,0,Young Adults
12106,65,0.8,2,Seniors
12107,55,0.4,2,Seniors
12108,45,0.9,0,Young Adults
12109,51,0.6,0,Young Adults
12110,48,0.5,0,Young Adults
12111,58,0.6,2,Seniors
12112,62,0.5,2,Seniors
12113,67,0.7,2,Seniors
12114,24,0.6,1,Middle-Aged
12115,41,0.4,0,Young Adults
12116,31,0.7,1,Middle-Aged
12117,59,0.5,2,Seniors
12118,45,0.8,0,Young Adults
12119,30,0.6,1,Middle-Aged
12120,56,0.7,2,Seniors
12121,41,0.5,0,Young Adults
12122,40,0.9,0,Young Adults
12123,69,0.7,2,Seniors
12124,43,0.2,0,Young Adults
12125,58,0.6,2,Seniors
12126,47,0.6,0,Young Adults
12127,42,0.9,0,Young Adults
12128,46,0.6,0,Young Adults
12129,46,1.0,0,Young Adults
12130,58,0.9,2,Seniors
12131,45,0.7,0,Young Adults
12132,54,0.9,2,Seniors
12133,34,0.8,1,Middle-Aged
12134,63,0.3,2,Seniors
12135,57,0.7,2,Seniors
12136,52,0.1,0,Young Adults
12137,50,0.6,0,Young Adults
12138,59,0.5,2,Seniors
12139,48,0.9,0,Young Adults
12140,44,0.4,0,Young Adults
12141,63,0.7,2,Seniors
12142,43,0.3,0,Young Adults
12143,27,0.8,1,Middle-Aged
12144,27,0.9,1,Middle-Aged
12145,68,1.0,2,Seniors
12146,44,0.5,0,Young Adults
12147,49,0.3,0,Young Adults
12148,49,0.9,0,Young Adults
12149,26,0.4,1,Middle-Aged
12150,24,0.9,1,Middle-Aged
12151,26,0.1,1,Middle-Aged
12152,49,1.0,0,Young Adults
12153,56,0.7,2,Seniors
12154,23,0.8,1,Middle-Aged
12155,49,0.9,0,Young Adults
12156,42,0.5,0,Young Adults
12157,53,0.4,0,Young Adults
12158,29,0.5,1,Middle-Aged
12159,35,0.3,1,Middle-Aged
12160,51,0.3,0,Young Adults
12161,34,0.9,1,Middle-Aged
12162,29,0.2,1,Middle-Aged
12163,30,0.4,1,Middle-Aged
12164,48,0.8,0,Young Adults
12165,42,0.1,0,Young Adults
12166,27,0.9,1,Middle-Aged
12167,34,0.6,1,Middle-Aged
12168,47,0.4,0,Young Adults
12169,23,0.1,1,Middle-Aged
12170,59,0.2,2,Seniors
12171,44,0.1,0,Young Adults
12172,45,0.9,0,Young Adults
12173,54,0.3,2,Seniors
12174,52,0.6,0,Young Adults
12175,61,0.6,2,Seniors
12176,64,0.6,2,Seniors
12177,58,0.3,2,Seniors
12178,51,0.7,0,Young Adults
12179,31,0.2,1,Middle-Aged
12180,57,0.3,2,Seniors
12181,45,0.6,0,Young Adults
12182,69,0.7,2,Seniors
12183,32,0.4,1,Middle-Aged
12184,45,0.4,0,Young Adults
12185,57,0.2,2,Seniors
12186,40,1.0,0,Young Adults
12187,34,0.8,1,Middle-Aged
12188,42,0.4,0,Young Adults
12189,91,0.9,2,Seniors
12190,56,0.5,2,Seniors
12191,25,0.3,1,Middle-Aged
12192,33,0.7,1,Middle-Aged
12193,37,0.4,1,Middle-Aged
12194,46,0.7,0,Young Adults
12195,66,0.8,2,Seniors
12196,27,0.4,1,Middle-Aged
12197,44,0.5,0,Young Adults
12198,27,0.6,1,Middle-Aged
12199,57,0.5,2,Seniors
12200,32,0.7,1,Middle-Aged
12201,38,0.8,1,Middle-Aged
12202,45,0.7,0,Young Adults
12203,46,0.4,0,Young Adults
12204,67,0.6,2,Seniors
12205,35,0.3,1,Middle-Aged
12206,38,0.9,1,Middle-Aged
12207,56,1.0,2,Seniors
12208,49,1.0,0,Young Adults
12209,45,0.4,0,Young Adults
12210,59,0.5,2,Seniors
12211,23,0.3,1,Middle-Aged
12212,27,0.7,1,Middle-Aged
12213,29,0.6,1,Middle-Aged
12214,60,0.1,2,Seniors
12215,37,0.2,1,Middle-Aged
12216,45,0.4,0,Young Adults
12217,53,0.8,0,Young Adults
12218,46,0.7,0,Young Adults
12219,49,0.6,0,Young Adults
12220,45,0.8,0,Young Adults
12221,57,0.8,2,Seniors
12222,59,0.9,2,Seniors
12223,59,0.6,2,Seniors
12224,42,0.7,0,Young Adults
12225,46,0.8,0,Young Adults
12226,49,0.9,0,Young Adults
12227,55,0.8,2,Seniors
12228,32,0.7,1,Middle-Aged
12229,23,0.5,1,Middle-Aged
12230,69,0.6,2,Seniors
12231,30,0.2,1,Middle-Aged
12232,28,0.6,1,Middle-Aged
12233,31,0.8,1,Middle-Aged
12234,47,0.7,0,Young Adults
12235,51,0.2,0,Young Adults
12236,26,0.6,1,Middle-Aged
12237,62,0.8,2,Seniors
12238,69,0.1,2,Seniors
12239,55,0.8,2,Seniors
12240,54,0.4,2,Seniors
12241,42,0.6,0,Young Adults
12242,34,0.2,1,Middle-Aged
12243,65,0.7,2,Seniors
12244,56,0.0,2,Seniors
12245,56,0.3,2,Seniors
12246,45,0.6,0,Young Adults
12247,34,0.6,1,Middle-Aged
12248,36,0.1,1,Middle-Aged
